time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/loss,train/clip_fraction,train/entropy_loss,train/clip_range,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates
34,63.49132974000001,477,16384,1,85.53,80.50900268554688,0.183966064453125,-1.8542630480136721,0.2,0.01402814,0.0003,-0.009676494981795259,220.2424304395914,0.8011202663183212,3020
36,55.89844126999999,448,16384,1,80.66,39.261470794677734,0.203985595703125,-1.8642020692583174,0.2,0.015572381,0.0003,-0.00999642049873728,225.3995962753892,0.7583608627319336,3030
34,55.342493850000004,475,16384,1,81.08,41.17750930786133,0.18404541015625,-1.857830953737721,0.2,0.0152635295,0.0003,-0.008965463100503257,235.3289181858301,0.7577306479215622,3040
33,53.182706429999996,490,16384,1,80.9,148.34808349609375,0.188720703125,-1.8621628182008862,0.2,0.014245351,0.0003,-0.008628497387508104,216.23812566027044,0.7893815338611603,3050
36,64.9632599,447,16384,1,83.61,78.9172134399414,0.193634033203125,-1.864697398385033,0.2,0.014191992,0.0003,-0.008926203092460127,207.19634742587806,0.7832292914390564,3060
33,55.40714481,495,16384,1,80.54,75.48950958251953,0.202789306640625,-1.8585938143543899,0.2,0.014543757,0.0003,-0.008349396075755067,167.4836916297674,0.8120511770248413,3070
34,64.55157152,468,16384,1,85.4,156.8394775390625,0.19256591796875,-1.8598602858837694,0.2,0.014295807,0.0003,-0.009625451011288533,225.86382525786757,0.7493314445018768,3080
36,59.597650800000004,450,16384,1,83.15,41.612335205078125,0.19107666015625,-1.844700134312734,0.2,0.015269473,0.0003,-0.009940621478654066,206.58065436184407,0.7693637609481812,3090
34,53.61553642999999,468,16384,1,80.65,35.69478225708008,0.20316162109375,-1.8457814139779658,0.2,0.014639706,0.0003,-0.008936239570039107,195.25655796825885,0.7885004281997681,3100
34,62.57943176999999,481,16384,1,83.09,96.6817626953125,0.18658447265625,-1.8368062018882483,0.2,0.014708919,0.0003,-0.008894773071097007,213.83777671679854,0.775991752743721,3110
37,60.807354110000006,440,16384,1,81.81,35.130531311035156,0.189892578125,-1.8392648620996623,0.2,0.014304198,0.0003,-0.007605489127763576,198.39926957339048,0.7918822169303894,3120
36,54.60695575,447,16384,1,79.84,37.059814453125,0.186859130859375,-1.8341251893900334,0.2,0.01408066,0.0003,-0.008479912870643602,225.79911738559605,0.741877555847168,3130
34,64.42231620000001,479,16384,1,83.23,51.16334533691406,0.19737548828125,-1.8471730425022543,0.2,0.014521537,0.0003,-0.008278736728880177,201.84400032684206,0.7614522874355316,3140
34,62.80619147,473,16384,1,82.78,109.42227935791016,0.20723876953125,-1.8516647044569254,0.2,0.016328152,0.0003,-0.008439313597409636,184.60634614005684,0.7853329628705978,3150
38,69.92914752,424,16384,1,84.49,54.16212844848633,0.19373779296875,-1.8463233758695423,0.2,0.013980571,0.0003,-0.009266474870219098,210.93575937822462,0.7478604316711426,3160
34,58.49001355,477,16384,1,81.93,35.35877990722656,0.20037841796875,-1.8370322104543448,0.2,0.013810249,0.0003,-0.009272859534758027,174.13689664378762,0.7985293418169022,3170
33,62.40076371000001,495,16384,1,81.69,28.900249481201172,0.194573974609375,-1.8402526704594493,0.2,0.015086359,0.0003,-0.008456564299194724,206.74738095253707,0.7939868569374084,3180
36,81.31166429,448,16384,1,88.04,20.749608993530273,0.198358154296875,-1.8303807282354683,0.2,0.01547191,0.0003,-0.009631080306326112,207.47164509221912,0.7756313234567642,3190
36,68.52223297,444,16384,1,85.77,25.659448623657227,0.20186767578125,-1.8198744548484682,0.2,0.014315836,0.0003,-0.00820674166407116,131.150918713212,0.7896948903799057,3200
30,67.72366158000001,543,16384,1,82.98,18.384428024291992,0.205499267578125,-1.8196568037383258,0.2,0.016094219,0.0003,-0.008199884981695504,165.31955692768096,0.8072062134742737,3210
35,42.71160137,462,16384,1,74.21,90.9669418334961,0.18768310546875,-1.8206447849515826,0.2,0.013786118,0.0003,-0.008447347142464423,276.3162039630115,0.6673302948474884,3220
38,66.83806301999999,425,16384,1,84.77,82.61384582519531,0.193603515625,-1.808807143708691,0.2,0.015357644,0.0003,-0.010172696614608867,299.7104734197259,0.6800281405448914,3230
33,63.69602179,484,16384,1,81.51,77.34810638427734,0.206103515625,-1.8011802322696895,0.2,0.014978758,0.0003,-0.00850934846457676,190.47948210909962,0.7680923193693161,3240
34,59.04746758,478,16384,1,81.26,57.181739807128906,0.195697021484375,-1.7945565993897616,0.2,0.015828956,0.0003,-0.008119888682449528,204.11048537194728,0.7527775913476944,3250
36,63.52274758000001,443,16384,1,80.98,126.66340637207031,0.187542724609375,-1.7992584994994103,0.2,0.013659955,0.0003,-0.008199716687795445,224.28429433628918,0.7412566542625427,3260
35,70.06545993,458,16384,1,83.91,43.890777587890625,0.185601806640625,-1.7915352465584875,0.2,0.013609506,0.0003,-0.008126453997692806,222.25052566081285,0.709709107875824,3270
31,67.40518713,517,16384,1,83.02,212.52017211914062,0.19462890625,-1.789189570164308,0.2,0.015631035,0.0003,-0.007262048439815772,194.04896518439054,0.7595050036907196,3280
36,79.66389847,448,16384,1,88.28,66.00228881835938,0.193511962890625,-1.7953944247215987,0.2,0.015054412,0.0003,-0.008515784761948452,237.73837894797325,0.7251458466053009,3290
37,63.822550220000004,441,16384,1,83.39,61.21390914916992,0.215069580078125,-1.7922897630836814,0.2,0.017114766,0.0003,-0.0078073431887787596,177.89439441412688,0.7396131455898285,3300
32,75.07646034,510,16384,1,85.8,94.81681060791016,0.201446533203125,-1.7814050712622702,0.2,0.015142749,0.0003,-0.008413767119236581,211.73400955200196,0.7677829414606094,3310
35,66.81760732000001,461,16384,1,81.65,69.69268798828125,0.200238037109375,-1.7828819768503308,0.2,0.014282752,0.0003,-0.008991001420099565,184.96769874095918,0.7533792406320572,3320
36,51.470978859999995,445,16384,1,79.6,42.514739990234375,0.205877685546875,-1.7850468928925693,0.2,0.015947048,0.0003,-0.010057986209994851,210.85212027058006,0.744243860244751,3330
32,63.61685695,497,16384,1,81.89,118.269287109375,0.1988525390625,-1.7826723670586944,0.2,0.014777869,0.0003,-0.009326405538740801,247.34527903050184,0.7793982028961182,3340
34,63.3657455,481,16384,1,84.72,83.28184509277344,0.19852294921875,-1.782010578783229,0.2,0.01547137,0.0003,-0.009295658528480999,180.30483071506023,0.7912949621677399,3350
36,74.01174673999999,443,16384,1,85.52,71.85488891601562,0.20565185546875,-1.7839539472479373,0.2,0.016143043,0.0003,-0.009851641944169386,191.39289700239897,0.7869877517223358,3360
34,65.81402533999999,478,16384,1,85.76,342.943359375,0.20072021484375,-1.780845281202346,0.2,0.015120508,0.0003,-0.009363699827054007,232.05222156941892,0.7568061500787735,3370
34,63.29497775,477,16384,1,84.61,117.52622985839844,0.19739990234375,-1.7770942662842573,0.2,0.014363693,0.0003,-0.010033706548483678,229.48332075923682,0.7670695781707764,3380
38,64.352041,427,16384,1,84.12,76.83968353271484,0.205133056640625,-1.7851009108591824,0.2,0.01547014,0.0003,-0.009739126745603243,214.51415644735098,0.7805323749780655,3390
35,59.37938616,459,16384,1,82.22,173.0985870361328,0.19522705078125,-1.7771528512705117,0.2,0.015342813,0.0003,-0.009572299610590562,273.7874166071415,0.6981468200683594,3400
33,63.596905299999996,496,16384,1,80.85,69.43851470947266,0.203778076171875,-1.7856729749124498,0.2,0.014486447,0.0003,-0.007909367729416772,177.10848897248508,0.7839218527078629,3410
34,68.79748049000001,475,16384,1,83.72,85.38616943359375,0.20648193359375,-1.794169465219602,0.2,0.015427048,0.0003,-0.00931994765685431,185.4063653461635,0.7924198806285858,3420
35,67.72556884999999,466,16384,1,84.69,36.7603759765625,0.20054931640625,-1.781610354874283,0.2,0.015768925,0.0003,-0.00909677961944908,199.82083946317434,0.7806598395109177,3430
28,60.23694548,570,16384,1,80.51,54.73233413696289,0.212841796875,-1.7854873526841402,0.2,0.01576019,0.0003,-0.010622858816668667,220.46093160659075,0.7699263095855713,3440
35,69.77943391,464,16384,1,84.64,66.99884796142578,0.188446044921875,-1.7817472794093192,0.2,0.014209173,0.0003,-0.009164512509960332,227.26345703303815,0.7432158589363098,3450
38,75.64981478,428,16384,1,86.48,20.35547637939453,0.2158203125,-1.783596166362986,0.2,0.01553409,0.0003,-0.006867566554046789,164.17410305291415,0.7889645397663116,3460
34,72.40405584,481,16384,1,86.74,31.878372192382812,0.195611572265625,-1.7819606051314623,0.2,0.015231714,0.0003,-0.006833151780574554,189.36891129985452,0.7528953701257706,3470
34,71.62124136999999,474,16384,1,85.37,103.0921630859375,0.20394287109375,-1.77996523110196,0.2,0.015261243,0.0003,-0.009388704024240723,160.1963547281921,0.7933244109153748,3480
36,74.94037805999999,447,16384,1,87.69,44.99555587768555,0.194024658203125,-1.7920117331668735,0.2,0.014456404,0.0003,-0.008911381714551681,185.47140873596072,0.7565220445394516,3490
35,69.39024358,467,16384,1,86.7,59.06421661376953,0.210113525390625,-1.7901721796486527,0.2,0.016554601,0.0003,-0.007882640775596883,169.5752910129726,0.768861398100853,3500
34,62.7044831,476,16384,1,85.28,117.85525512695312,0.21962890625,-1.784790236921981,0.2,0.017612115,0.0003,-0.009846349226518215,132.90094904229045,0.8160116076469421,3510
35,52.98447494,464,16384,1,82.12,75.9988784790039,0.19053955078125,-1.774575130175799,0.2,0.015311873,0.0003,-0.00937155178107787,205.4496893540025,0.7931429743766785,3520
36,73.0312222,454,16384,1,85.84,20.65192985534668,0.21478271484375,-1.7727054927498103,0.2,0.01525042,0.0003,-0.009165471264350345,221.08009617552162,0.7776674330234528,3530
34,69.61217914,469,16384,1,84.81,55.88508605957031,0.21290283203125,-1.7745899404399097,0.2,0.016035557,0.0003,-0.00789871822744317,148.713762255013,0.808665007352829,3540
34,58.43230151000001,477,16384,1,81.44,201.7602996826172,0.2036376953125,-1.7678789206780494,0.2,0.015576696,0.0003,-0.00942489425315216,184.49989563003183,0.7794914841651917,3550
37,71.47421368,439,16384,1,86.16,158.46127319335938,0.186932373046875,-1.7739572605118155,0.2,0.014211346,0.0003,-0.007455688286700024,208.23063302114605,0.7668550759553909,3560
34,59.22722113999999,481,16384,1,82.27,68.28791046142578,0.19522705078125,-1.7757421003654599,0.2,0.014517383,0.0003,-0.007389081043038459,194.41983276084065,0.7518246471881866,3570
34,78.35645744,472,16384,1,89.28,112.02469635009766,0.2080078125,-1.7929497205186635,0.2,0.014535772,0.0003,-0.007441332969119685,175.98150562569498,0.7912728488445282,3580
36,74.18747918,447,16384,1,87.42,23.19586944580078,0.203179931640625,-1.7860118330456316,0.2,0.015013829,0.0003,-0.009580220904535964,162.13181343823672,0.8080859035253525,3590
35,63.45327996000001,463,16384,1,85.83,67.94702911376953,0.213275146484375,-1.782876431150362,0.2,0.015460954,0.0003,-0.008724889310633444,173.94416704550386,0.8116388618946075,3600
34,65.02511384000002,476,16384,1,84.2,91.26044464111328,0.202093505859375,-1.7870967916678637,0.2,0.015418686,0.0003,-0.010112794764154387,185.23923920989037,0.7861481159925461,3610
34,55.74239441,471,16384,1,80.2,35.94706344604492,0.208404541015625,-1.776511449366808,0.2,0.015687078,0.0003,-0.010143801580488799,170.8980092585087,0.8067771047353745,3620
36,54.77272466,446,16384,1,80.21,69.282958984375,0.211932373046875,-1.7839826367795468,0.2,0.015825223,0.0003,-0.0076689504349815255,183.33143316954374,0.7905847132205963,3630
33,64.01521493999999,484,16384,1,84.62,117.45272064208984,0.214373779296875,-1.7732910737860947,0.2,0.01734935,0.0003,-0.009287891679014138,188.5381804034114,0.7843106836080551,3640
34,63.59476791,470,16384,1,83.67,83.40238952636719,0.212548828125,-1.7848375590052457,0.2,0.016859844,0.0003,-0.008013634201688546,190.87118796408177,0.7794496119022369,3650
37,81.12237824,437,16384,1,88.05,81.19900512695312,0.201220703125,-1.771200190577656,0.2,0.015832951,0.0003,-0.00964154050734578,216.10378766059875,0.7553592324256897,3660
33,74.91428968,492,16384,1,88.68,161.1886444091797,0.23052978515625,-1.7713888128753752,0.2,0.017000897,0.0003,-0.007898898661733256,127.20324579030276,0.8155456632375717,3670
35,68.53867767000001,467,16384,1,83.98,158.6517791748047,0.215753173828125,-1.7746609425637871,0.2,0.015948102,0.0003,-0.009412041163977846,152.92887073904276,0.8361341208219528,3680
36,71.50837329,443,16384,1,86.07,50.69923400878906,0.21153564453125,-1.765360318450257,0.2,0.015818592,0.0003,-0.008828666832505406,171.57832140102983,0.7540863752365112,3690
36,59.26593754000001,448,16384,1,81.84,162.7943115234375,0.206817626953125,-1.7773104402236641,0.2,0.014199061,0.0003,-0.007418258999859972,183.73075182884932,0.7795837968587875,3700
33,56.54585913,484,16384,1,80.3,80.10171508789062,0.20577392578125,-1.767616128968075,0.2,0.015814062,0.0003,-0.008385624132006341,193.13799513950943,0.7404384911060333,3710
33,63.439571140000005,484,16384,1,82.53,155.31460571289062,0.20076904296875,-1.754306193208322,0.2,0.015884086,0.0003,-0.008389003655065608,225.13610233664514,0.7512289434671402,3720
35,75.76316307,463,16384,1,86.81,69.28784942626953,0.206597900390625,-1.7644371948670596,0.2,0.016552242,0.0003,-0.008547806101796595,221.6161401450634,0.7373292148113251,3730
31,79.72897140999999,514,16384,1,87.03,64.95030212402344,0.21990966796875,-1.7676322972867637,0.2,0.01678995,0.0003,-0.007621161871884397,127.31791098415852,0.8006828427314758,3740
32,59.10720044000001,499,16384,1,82.63,40.60801315307617,0.208197021484375,-1.7789094510488213,0.2,0.01685271,0.0003,-0.006550980477504709,154.9083892159164,0.7736877053976059,3750
39,67.53871823,419,16384,1,84.72,54.04863739013672,0.20784912109375,-1.7677983557339758,0.2,0.015440083,0.0003,-0.007720022130160942,190.79267973005773,0.7638791650533676,3760
34,61.207798280000006,469,16384,1,81.18,173.54087829589844,0.199346923828125,-1.7571063523646444,0.2,0.016364079,0.0003,-0.008147912831464054,220.33609899431468,0.7429288923740387,3770
32,61.17164708999999,507,16384,1,83.19,109.40345001220703,0.21722412109375,-1.7697810722049325,0.2,0.017361458,0.0003,-0.009850102825839712,177.4962650872767,0.7731387317180634,3780
36,50.906158790000006,452,16384,1,79.56,39.01666259765625,0.20830078125,-1.7705673279706389,0.2,0.01566828,0.0003,-0.009147450199134256,155.2832583166659,0.8226288259029388,3790
35,64.03908948,456,16384,1,82.42,171.17669677734375,0.1988525390625,-1.7675709396135062,0.2,0.01507362,0.0003,-0.008276490958269277,250.7220635384321,0.7686847150325775,3800
30,59.59147023,530,16384,1,83.44,88.98175811767578,0.210040283203125,-1.772563508199528,0.2,0.016150337,0.0003,-0.008908882217747304,241.07709077596664,0.7424032092094421,3810
37,74.60867463999999,431,16384,1,87.99,80.36693572998047,0.223187255859375,-1.7752605760470033,0.2,0.017207041,0.0003,-0.009790349080321902,186.5873075939715,0.8042237460613251,3820
36,68.18855162,443,16384,1,84.5,39.51913833618164,0.229449462890625,-1.7793759957887232,0.2,0.016678251,0.0003,-0.008225560720711655,133.89428109377621,0.8306020796298981,3830
32,65.24927622000001,508,16384,1,84.08,29.843997955322266,0.19578857421875,-1.7818829860538243,0.2,0.014777221,0.0003,-0.008903916060171468,166.32494840994477,0.802620604634285,3840
35,66.29380509,464,16384,1,84.5,95.54524993896484,0.201470947265625,-1.791257192613557,0.2,0.015630648,0.0003,-0.007306985853301739,172.5498793683946,0.7789732217788696,3850
37,65.68386905999999,439,16384,1,83.95,74.70204162597656,0.2138671875,-1.7808629006147385,0.2,0.01622406,0.0003,-0.007744704554806958,167.6212557785213,0.7620839476585388,3860
35,61.74779546,465,16384,1,82.88,55.63887023925781,0.205157470703125,-1.783739221887663,0.2,0.014996039,0.0003,-0.007635396077057521,154.0150900416076,0.793525293469429,3870
33,63.48378602000002,490,16384,1,84.76,37.218536376953125,0.20736083984375,-1.7899020570795983,0.2,0.015317054,0.0003,-0.008787926948707536,225.56675833165644,0.7705524116754532,3880
35,64.19530509,466,16384,1,85.4,70.35578155517578,0.223443603515625,-1.7819853827822953,0.2,0.016547922,0.0003,-0.00795150507319704,161.63551320917904,0.8171532899141312,3890
35,68.10652022999999,456,16384,1,85.85,63.100826263427734,0.20018310546875,-1.7719819454941899,0.2,0.017234555,0.0003,-0.009604045436026354,222.88890942558646,0.7754233479499817,3900
33,73.62581279,485,16384,1,88.99,50.82017517089844,0.2205810546875,-1.7645973654463887,0.2,0.014532132,0.0003,-0.008699574267848221,135.8047778572887,0.8188122361898422,3910
34,73.58875162,473,16384,1,86.41,50.77076721191406,0.216436767578125,-1.7699448761995882,0.2,0.018296212,0.0003,-0.007424691624055413,144.92943516001105,0.8078479617834091,3920
34,65.88183539,481,16384,1,83.91,127.55738067626953,0.206976318359375,-1.761528617888689,0.2,0.016096873,0.0003,-0.008086425546571263,177.03321425393224,0.7360325455665588,3930
35,61.04304126,466,16384,1,82.33,40.52265548706055,0.215972900390625,-1.7734540930017828,0.2,0.01486324,0.0003,-0.007918759103085904,161.37431649118662,0.7626826763153076,3940
32,77.24299795,504,16384,1,87.04,120.35507202148438,0.208294677734375,-1.7574229968711734,0.2,0.016361818,0.0003,-0.008351431149003474,229.6609664827585,0.758539468050003,3950
35,56.153847,463,16384,1,79.23,19.298715591430664,0.226336669921875,-1.7712327401619405,0.2,0.016883926,0.0003,-0.008044363302906277,162.56191802471875,0.7565631419420242,3960
35,75.23883155,462,16384,1,88.51,88.63636779785156,0.21278076171875,-1.755990076251328,0.2,0.01600712,0.0003,-0.007824714385378684,161.20761237218977,0.8073434084653854,3970
37,76.55932256,435,16384,1,86.9,115.0538101196289,0.219488525390625,-1.7637254681438208,0.2,0.017036986,0.0003,-0.009073013235774852,168.29809442460538,0.7731275409460068,3980
34,64.57285718,478,16384,1,81.56,32.17887878417969,0.222650146484375,-1.7636063653044403,0.2,0.016580617,0.0003,-0.008044512920787384,139.1930987905711,0.8030209988355637,3990
31,69.50511664999999,515,16384,1,82.61,32.249176025390625,0.2247802734375,-1.7622284441720695,0.2,0.016692264,0.0003,-0.00888360087546971,186.58789039850234,0.7765736281871796,4000
37,75.86808772,438,16384,1,87.31,79.12281036376953,0.210382080078125,-1.754479018226266,0.2,0.015639901,0.0003,-0.0073104485486510384,175.78320372924208,0.7502192705869675,4010
33,72.64455445,484,16384,1,86.79,76.5074234008789,0.226629638671875,-1.754232626175508,0.2,0.016849406,0.0003,-0.0076775985950916946,155.11697934642433,0.7784782946109772,4020
31,81.7304164,519,16384,1,86.89,51.94411849975586,0.225518798828125,-1.754169839853421,0.2,0.016777962,0.0003,-0.01015700004008977,140.71529875695705,0.7981328666210175,4030
35,83.55858534000001,458,16384,1,87.05,49.262168884277344,0.226055908203125,-1.7444589091930538,0.2,0.016379703,0.0003,-0.00896429745680507,135.89436812028288,0.8183532506227493,4040
35,82.16909433999999,464,16384,1,87.6,18.43944549560547,0.230224609375,-1.7351770679932088,0.2,0.017281208,0.0003,-0.007968900479772856,126.30489114448429,0.813435971736908,4050
32,70.79751849,501,16384,1,84.99,24.53235626220703,0.227337646484375,-1.7374232809524983,0.2,0.019151721,0.0003,-0.007236498197107722,127.58447505868972,0.8384576737880707,4060
35,69.15988235,464,16384,1,84.27,59.00502014160156,0.20972900390625,-1.7242307784967124,0.2,0.016024113,0.0003,-0.008846285811705457,146.2418397385627,0.8211819678544998,4070
37,68.17679728,439,16384,1,84.77,49.71599578857422,0.2126953125,-1.7318829732947052,0.2,0.01573671,0.0003,-0.007814392783075164,164.9293416954577,0.8098223358392715,4080
33,80.67864124,489,16384,1,88.52,178.54122924804688,0.205548095703125,-1.7163328923285008,0.2,0.016634699,0.0003,-0.008414804947551601,180.00528537556528,0.7936840355396271,4090
34,80.82850298,468,16384,1,87.55,30.912296295166016,0.2293212890625,-1.7205966243054718,0.2,0.017254028,0.0003,-0.009182359661781447,169.5512745767832,0.7609717547893524,4100
37,74.25915219000001,435,16384,1,87.03,35.54835510253906,0.222161865234375,-1.723217350896448,0.2,0.017878234,0.0003,-0.006787523820912611,129.01873812638223,0.8203163743019104,4110
36,65.44743246999998,446,16384,1,82.96,39.267784118652344,0.207684326171875,-1.7137520149350167,0.2,0.016693529,0.0003,-0.007237980555419199,164.90566544607282,0.7949904650449753,4120
32,70.48516289000001,499,16384,1,84.84,70.39289855957031,0.212200927734375,-1.7175301119685173,0.2,0.017238893,0.0003,-0.008389567686572263,166.82085082605482,0.7865844964981079,4130
35,73.19263794,462,16384,1,84.71,104.00115966796875,0.208416748046875,-1.7070544270332904,0.2,0.015158048,0.0003,-0.007554222572935032,190.314860034734,0.7757508009672165,4140
36,75.28142168000001,447,16384,1,85.35,43.522865295410156,0.218017578125,-1.7246715419925749,0.2,0.016853899,0.0003,-0.008117791650511208,139.81421548351645,0.8073930144309998,4150
32,54.12177899,505,16384,1,78.78,34.53681182861328,0.21400146484375,-1.7256261248141527,0.2,0.015607391,0.0003,-0.007783656511082882,149.27035260424017,0.8013103604316711,4160
35,71.30373682999999,457,16384,1,86.66,98.86764526367188,0.21168212890625,-1.714432780072093,0.2,0.015692238,0.0003,-0.00882047255827274,195.44937752783298,0.7866377234458923,4170
37,62.51432477,434,16384,1,82.67,44.81500244140625,0.22891845703125,-1.7168005475774408,0.2,0.01689484,0.0003,-0.007581711687998904,176.90562589466572,0.7582069039344788,4180
35,69.78467651999999,463,16384,1,86.05,26.81779670715332,0.222235107421875,-1.718563159601763,0.2,0.016943857,0.0003,-0.010017103159225372,157.71088034436107,0.796029657125473,4190
33,68.86692778,485,16384,1,83.84,37.14430618286133,0.23851318359375,-1.7148051241412758,0.2,0.019226681,0.0003,-0.007734699890352204,131.26564368978143,0.8181056827306747,4200
37,68.39185801000002,439,16384,1,85.67,29.54416275024414,0.224798583984375,-1.7115693441592157,0.2,0.01741616,0.0003,-0.008560631704904153,135.08033463060855,0.8219650834798813,4210
34,75.16618792999999,472,16384,1,85.61,97.26929473876953,0.209490966796875,-1.7174203796312213,0.2,0.015639395,0.0003,-0.007696608892047152,188.90862113460898,0.777994230389595,4220
34,64.01846321,469,16384,1,82.15,16.34752655029297,0.220526123046875,-1.7180933580733835,0.2,0.015759092,0.0003,-0.008732412328436112,128.08516730442642,0.8367097079753876,4230
37,87.49871727000001,439,16384,1,89.58,143.72926330566406,0.22708740234375,-1.7120662515051663,0.2,0.016810074,0.0003,-0.008978581486735493,148.8950459305197,0.8152239918708801,4240
35,80.34167481,463,16384,1,87.08,25.769447326660156,0.215447998046875,-1.7152441320940852,0.2,0.01589322,0.0003,-0.007566277230398555,118.59209116920829,0.7972653955221176,4250
34,81.97992107,478,16384,1,86.87,55.42604064941406,0.2172119140625,-1.7019576214253902,0.2,0.016111456,0.0003,-0.00887399012735841,96.74045951962471,0.8467003703117371,4260
36,78.15416356,450,16384,1,88.07,27.95127296447754,0.206646728515625,-1.7021939425263555,0.2,0.015758142,0.0003,-0.008423087678829688,155.1188567519188,0.7919841706752777,4270
35,77.61331064999999,465,16384,1,84.42,49.61732482910156,0.21650390625,-1.7052629740908742,0.2,0.015931793,0.0003,-0.009086368691760072,145.20934800617397,0.799841582775116,4280
30,74.53317933,531,16384,1,85.47,21.977176666259766,0.2239013671875,-1.7053011585958302,0.2,0.01586508,0.0003,-0.007274083919219266,125.63843475878238,0.8286197632551193,4290
35,80.6098141,458,16384,1,86.17,114.51769256591797,0.215863037109375,-1.7042575649451464,0.2,0.017239567,0.0003,-0.009269448235545496,167.31030205152928,0.8150677680969238,4300
33,82.55530143,488,16384,1,86.96,67.33748626708984,0.220684814453125,-1.694133871467784,0.2,0.01666145,0.0003,-0.007780398447403058,136.28634868636726,0.8308214247226715,4310
35,81.79574303000001,462,16384,1,90.18,10.938331604003906,0.219073486328125,-1.699968096986413,0.2,0.018070621,0.0003,-0.007476506509556202,106.56024890728295,0.8328927308320999,4320
38,70.86372111,430,16384,1,83.0,13.96826457977295,0.22159423828125,-1.696526430407539,0.2,0.014940616,0.0003,-0.0072023706834897895,126.94925876855851,0.8268201798200607,4330
35,78.3157561,461,16384,1,85.47,43.01039123535156,0.2152099609375,-1.7083348529879003,0.2,0.016394144,0.0003,-0.007455354585999885,158.90357754081487,0.7805857509374619,4340
34,66.67548905,478,16384,1,81.59,84.51536560058594,0.224853515625,-1.7050502158235759,0.2,0.015990097,0.0003,-0.007983669206714695,134.1236382357776,0.8224901705980301,4350
36,62.3777464,447,16384,1,80.77,43.48701858520508,0.2111083984375,-1.698117410345003,0.2,0.016413767,0.0003,-0.008863139079949178,173.7708867557347,0.8098219037055969,4360
36,71.58456799000001,445,16384,1,84.2,34.12635803222656,0.206427001953125,-1.6948620973154902,0.2,0.01621132,0.0003,-0.008204869419159877,213.40044301077722,0.7645927220582962,4370
33,67.21981167,483,16384,1,81.93,99.52442932128906,0.233050537109375,-1.7053948000073433,0.2,0.017418997,0.0003,-0.007992841989016597,132.65530054420233,0.8004852086305618,4380
35,77.33991040999999,456,16384,1,85.08,84.37579345703125,0.21859130859375,-1.710110280290246,0.2,0.016916662,0.0003,-0.008275215145749826,152.38907064795495,0.788355141878128,4390
35,78.32712489,463,16384,1,84.93,46.463199615478516,0.22664794921875,-1.6962018170859665,0.2,0.017285582,0.0003,-0.007522431948336817,100.4225512944162,0.8472904562950134,4400
38,79.35932853,430,16384,1,85.74,32.5599479675293,0.2228515625,-1.7025356975849717,0.2,0.017721813,0.0003,-0.008602049959790747,102.14884957410395,0.8263793140649796,4410
37,71.8718788,442,16384,1,82.02,108.20392608642578,0.210186767578125,-1.7048900564666838,0.2,0.015636075,0.0003,-0.007621779114288074,124.58111115545034,0.8040529638528824,4420
35,73.46967423,462,16384,1,84.09,170.20346069335938,0.1958251953125,-1.7063199941068887,0.2,0.014696395,0.0003,-0.006225042817322901,169.3749512847513,0.7905852943658829,4430
36,73.02110499,445,16384,1,82.82,73.96134948730469,0.214617919921875,-1.6969960381276905,0.2,0.015850505,0.0003,-0.009016587742507909,133.22711263932288,0.8254866600036621,4440
32,78.34846114,505,16384,1,85.48,55.7410774230957,0.204144287109375,-1.7051903180778027,0.2,0.014216688,0.0003,-0.008718680713718641,169.8956859216094,0.7980432510375977,4450
36,72.60507648,453,16384,1,82.87,36.464561462402344,0.20118408203125,-1.692134743044153,0.2,0.014111059,0.0003,-0.007434905999798502,140.0476547881961,0.819928914308548,4460
33,77.11659317,491,16384,1,85.55,135.5976104736328,0.218609619140625,-1.696108779590577,0.2,0.01747118,0.0003,-0.007773920685849589,149.70671001672744,0.7846625298261642,4470
34,71.78176577,472,16384,1,82.61,54.218135833740234,0.231884765625,-1.6893912293948232,0.2,0.016411198,0.0003,-0.008695858380906429,149.87346733510495,0.776860922574997,4480
38,87.24778196,429,16384,1,89.0,144.84219360351562,0.20294189453125,-1.6864894344471395,0.2,0.016193364,0.0003,-0.007571296549758699,146.19465446174144,0.8071586042642593,4490
36,73.86783373,449,16384,1,83.99,21.308319091796875,0.23082275390625,-1.6904189629945905,0.2,0.017470773,0.0003,-0.007954407438978706,129.57461723685265,0.7858522981405258,4500
32,68.61977947000001,509,16384,1,81.72,132.38003540039062,0.22164306640625,-1.6851256605703384,0.2,0.016595747,0.0003,-0.00858057356954305,122.09248380549252,0.8198627382516861,4510
35,71.79108685,465,16384,1,82.12,52.32290267944336,0.217803955078125,-1.6876772999297827,0.2,0.018275829,0.0003,-0.009767572238342837,170.71305719539524,0.7565149515867233,4520
35,69.70486222,457,16384,1,81.53,30.374486923217773,0.217889404296875,-1.6809022956993431,0.2,0.016662963,0.0003,-0.00789253753328012,173.142405198887,0.7833551466464996,4530
34,84.12717919999997,477,16384,1,87.18,31.556093215942383,0.229254150390625,-1.6856730825733393,0.2,0.017422894,0.0003,-0.007779653690431587,128.33021383546293,0.8055719286203384,4540
