time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/loss,train/clip_range,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/entropy_loss
16384,38.06,46,-88.83391748000003,353,1,101.5118366613984,60.63010787963867,0.2,0.31358957290649414,0.0003,0.16910400390625,0.02654408,3010,0.01496453121144441,-0.8130391970509663
32768,38.19,145,-88.39304857,225,2,84.6358641654253,42.57929992675781,0.2,0.3820474147796631,0.0003,0.177777099609375,0.03073124,3020,0.014627186843881645,-0.8040027613285929
49152,41.3,222,-85.32313698000002,221,3,83.22988641411067,44.897010803222656,0.2,0.37380725145339966,0.0003,0.146136474609375,0.013693174,3030,0.008886183569302375,-0.8106078280601651
65536,39.93,315,-86.50125268000002,208,4,92.08513005822897,46.38173294067383,0.2,0.3210160732269287,0.0003,0.151116943359375,0.023797829,3040,0.013545799339090081,-0.816396224417258
81920,42.33,406,-84.40734543,201,5,88.46471631377935,43.187625885009766,0.2,0.3540835976600647,0.0003,0.132177734375,0.016747931,3050,0.007739483868135721,-0.811342723830603
98304,41.22,488,-85.3874528,201,6,87.86139008253812,32.48552322387695,0.2,0.37391114234924316,0.0003,0.178118896484375,0.024297781,3060,0.013557266860516393,-0.807926062552724
114688,42.13,583,-84.33859399,196,7,93.3502016529441,43.63518142700195,0.2,0.39574146270751953,0.0003,0.15302734375,0.028842177,3070,0.012499951970403345,-0.784618217870593
16384,45.09,43,-83.34360606999999,373,1,95.63965667188168,56.21527862548828,0.2,0.40531569719314575,0.0003,0.336370849609375,2.6705213,3080,0.04993801683594938,-0.8867558971513063
32768,46.21,137,-81.54414229,238,2,81.99473513364792,37.76454544067383,0.2,0.46869921684265137,0.0003,0.20113525390625,0.05234438,3090,0.023905750952235395,-0.7788751192972996
49152,46.0,223,-82.00888069000001,220,3,82.40282042175531,48.17012405395508,0.2,0.4883868098258972,0.0003,0.125067138671875,0.025497029,3100,0.007478431984145573,-0.8034318463294767
65536,45.6,315,-82.49783616999999,207,4,82.07381848841905,42.18128967285156,0.2,0.4974045753479004,0.0003,0.128546142578125,0.02394813,3110,0.006969948434380058,-0.7905701402341947
81920,47.04,403,-81.12240801,203,5,89.22163821607828,48.097442626953125,0.2,0.4952516555786133,0.0003,0.152392578125,0.039162602,3120,0.012768875736219343,-0.7865661918651312
98304,47.42,488,-79.92807348000001,201,6,80.68431331813335,35.761566162109375,0.2,0.545829176902771,0.0003,0.187286376953125,0.09831704,3130,0.02630909273175348,-0.7540248872130177
114688,47.47,590,-80.17857827,194,7,87.07286901175976,32.155941009521484,0.2,0.5556260943412781,0.0003,0.152752685546875,0.026479125,3140,0.010915934843797003,-0.7558597407187335
16384,48.51,32,-78.68488871000001,503,1,88.58978641927243,49.120872497558594,0.2,0.5438741147518158,0.0003,0.14779052734375,0.02013969,3150,0.015314138500980335,-0.7602859858889133
32768,49.69,133,-76.96787186,245,2,84.33714746534824,59.99290084838867,0.2,0.5834622085094452,0.0003,0.1448974609375,0.042983476,3160,0.012643864089568524,-0.7908998818020336
49152,48.83,215,-76.75432737999999,227,3,84.37448032945395,48.632869720458984,0.2,0.5953451991081238,0.0003,0.179547119140625,0.031076742,3170,0.020527758536900365,-0.7598763737245463
65536,47.9,314,-79.79292341,208,4,79.19030012637377,40.510498046875,0.2,0.630098432302475,0.0003,0.159674072265625,0.036307346,3180,0.017973120754595583,-0.7497516750823706
81920,48.68,406,-77.65815947,201,5,88.56955829262733,31.29324722290039,0.2,0.6023804247379303,0.0003,0.132958984375,0.027442519,3190,0.008608535093935643,-0.7404501290409826
98304,50.03,489,-76.85661627999998,200,6,83.99261685907841,34.319671630859375,0.2,0.6063405275344849,0.0003,0.152655029296875,0.02731378,3200,0.012327727445972414,-0.7191677048336714
114688,33.76,592,-88.08455424000002,193,7,84.2481394380331,36.92979431152344,0.2,0.6192746460437775,0.0003,0.195294189453125,0.37575915,3210,0.012350260219864139,-0.713053893763572
16384,35.2,32,-86.84191588999998,497,1,108.96985010802746,57.783294677734375,0.2,0.2557985782623291,0.0003,0.242156982421875,0.038234003,3220,0.042843971149886785,-0.9389225088292733
32768,42.79,135,-85.14857157,241,2,111.32614957541227,53.93657684326172,0.2,0.3809862732887268,0.0003,0.197119140625,0.11467015,3230,0.0069444440358893186,-0.9235039633931592
49152,40.06,215,-88.33184013,227,3,99.0366650313139,40.17606735229492,0.2,0.3391801714897156,0.0003,0.1649658203125,0.038967032,3240,0.009736485596295096,-0.8298671572236345
65536,42.0,320,-85.19038333999998,204,4,92.23313841074705,37.19812774658203,0.2,0.3973882794380188,0.0003,0.1415771484375,0.028594375,3250,0.008071768014360714,-0.8011043661157601
81920,42.4,410,-85.03860918000001,199,5,92.32517441362143,44.25546646118164,0.2,0.41928571462631226,0.0003,0.167047119140625,0.02378769,3260,0.011980066758042085,-0.8037336445762776
98304,42.21,502,-86.23115726999998,195,6,92.38154481649399,42.20586013793945,0.2,0.44361400604248047,0.0003,0.1445068359375,0.018255938,3270,0.008585321193459094,-0.7769410659209826
114688,43.84,593,-84.00772936,193,7,94.32707513868809,47.8751106262207,0.2,0.44180697202682495,0.0003,0.15045166015625,0.0337737,3280,0.008218429175030906,-0.7682813707389868
16384,45.32,43,-82.09952332,378,1,95.13893652260303,42.263694763183594,0.2,0.4420424699783325,0.0003,0.12611083984375,0.02255632,3290,0.006914376166423608,-0.7211611155653372
32768,48.73,138,-79.23762751,236,2,95.97014753818512,57.91898727416992,0.2,0.4680013060569763,0.0003,0.131610107421875,0.025810432,3300,0.006790838885626727,-0.7019530302030035
49152,47.02,225,-79.45108617,217,3,91.26900687068701,45.31411361694336,0.2,0.4887804388999939,0.0003,0.298980712890625,0.96806407,3310,0.044398708939479545,-0.6217001630866434
65536,29.29,320,-82.06197519,204,4,85.9658274039626,47.654354095458984,0.2,0.5351126194000244,0.0003,0.164556884765625,0.46379825,3320,0.015602889235924521,-0.6513092471519485
81920,39.36,407,-79.56833553,201,5,113.70033264905214,63.857513427734375,0.2,0.28967076539993286,0.0003,0.1884033203125,0.09714325,3330,0.012578620237400173,-0.5702633128734306
98304,43.85,505,-79.03781671,194,6,101.01562058478594,34.86750411987305,0.2,0.457711398601532,0.0003,0.13790283203125,0.3117119,3340,0.009267733215529006,-0.5121000459592324
114688,44.32,600,-77.30495703000001,190,7,105.12161738276481,55.45930099487305,0.2,0.487324595451355,0.0003,0.12908935546875,0.08959655,3350,0.010184101323648064,-0.5193976688780821
16384,46.25,44,-77.37155246000002,367,1,110.73424071222544,35.3529167175293,0.2,0.5320799052715302,0.0003,0.1153564453125,0.019096214,3360,0.004286095236238907,-0.49176775199593975
32768,47.69,145,-78.81452369,224,2,101.87041635662317,44.00054168701172,0.2,0.5586943924427032,0.0003,0.264398193359375,1.5621995,3370,0.021246286297355255,-0.5170256773591972
49152,48.49,233,-78.00722466,210,3,113.86007891446351,44.19561004638672,0.2,0.49356579780578613,0.0003,0.21553955078125,1.4263338,3380,0.03247776367597908,-0.44392090894980357
65536,46.43,326,-78.99296702000001,200,4,96.77004414349794,30.115650177001953,0.2,0.5820562541484833,0.0003,0.13233642578125,0.0467687,3390,0.02224814233431971,-0.4669134787924122
81920,45.79,419,-78.42302847,195,5,90.31033281385899,46.50745391845703,0.2,0.6006499230861664,0.0003,0.118670654296875,0.029127475,3400,0.01347087212079714,-0.47517605366883797
98304,47.33,508,-79.85904899,193,6,98.23042903095484,33.0145263671875,0.2,0.5938900411128998,0.0003,0.180743408203125,0.13285007,3410,0.01617291569664303,-0.5204425035743043
114688,50.18,607,-78.06291790999998,188,7,93.84520802944898,36.771305084228516,0.2,0.6005140841007233,0.0003,0.108184814453125,0.030313233,3420,0.008099682472038693,-0.5006671644630842
16384,46.11,41,-79.07599598,399,1,88.81430617421866,52.6781120300293,0.2,0.6223791837692261,0.0003,0.1351318359375,0.042889595,3430,0.011269044246182603,-0.5030516143597197
32768,48.18,134,-77.50986315,243,2,99.25708270967007,39.2655029296875,0.2,0.576714038848877,0.0003,0.162109375,0.07971083,3440,0.014747137361246132,-0.4532161007169634
49152,44.76,214,-82.20232946999998,228,3,98.47282392010092,60.299339294433594,0.2,0.578065037727356,0.0003,0.1705810546875,0.22649682,3450,0.01747949963901192,-0.49134801916079596
65536,45.97,308,-81.46105589000001,212,4,105.65179021209478,39.95933532714844,0.2,0.5205521881580353,0.0003,0.122796630859375,0.017367002,3460,0.01286194028416503,-0.4042041885841172
81920,46.0,398,-80.59813465999999,205,5,90.11206395328045,40.26201629638672,0.2,0.5568417310714722,0.0003,0.150616455078125,0.21629126,3470,0.023686625162645213,-0.42817382255452685
98304,46.09,484,-80.98340395,202,6,91.05951201170683,30.98910903930664,0.2,0.536914050579071,0.0003,0.156201171875,0.02620409,3480,0.031053629946291038,-0.36796492569555994
114688,46.35,583,-80.72708143,196,7,89.10009233355522,51.45803451538086,0.2,0.5333116054534912,0.0003,0.1128173828125,0.025393017,3490,0.009550995279732888,-0.38470014968770555
16384,46.01,41,-80.98376410999998,393,1,90.90039248615503,44.27095413208008,0.2,0.5132193267345428,0.0003,0.128155517578125,0.019689342,3500,0.01587338428635121,-0.3803741364041343
32768,45.32,139,-82.74677093,235,2,86.83331419825554,42.69123077392578,0.2,0.5138298571109772,0.0003,0.139556884765625,0.017142154,3510,0.018274215788733273,-0.43575437787221744
49152,46.18,217,-81.40224685,225,3,91.81741923242808,50.03059387207031,0.2,0.4865676760673523,0.0003,0.117352294921875,0.072304174,3520,0.01123128485169218,-0.36338270948035645
65536,44.11,312,-80.05517764,209,4,85.95424656569958,65.21141815185547,0.2,0.5062276124954224,0.0003,0.1165283203125,0.03123103,3530,0.008569618902765797,-0.36793214547797104
81920,48.09,411,-79.01805313,198,5,88.73597128838301,43.5869140625,0.2,0.504030704498291,0.0003,0.122088623046875,0.025655339,3540,0.009808703404814878,-0.3366443913371768
98304,45.04,502,-81.50026875,195,6,94.64316923469305,58.290245056152344,0.2,0.5128765404224396,0.0003,0.1406005859375,0.030241083,3550,0.019341350007562142,-0.3372404440509854
114688,46.16,598,-81.03932333,191,7,91.0726554006338,61.091426849365234,0.2,0.5408453047275543,0.0003,0.107855224609375,0.02949879,3560,0.008117992975348898,-0.36974650582415053
16384,47.82,50,-78.79688281,321,1,98.13051631003619,33.04462814331055,0.2,0.529594898223877,0.0003,0.0909912109375,0.014897335,3570,0.0053722524401109695,-0.33251544790691695
32768,47.39,152,-78.08763687999999,215,2,97.08603731691838,50.15810775756836,0.2,0.5562326014041901,0.0003,0.13668212890625,0.05645434,3580,0.022366102659361786,-0.32906975274090655
49152,46.97,243,-78.64542789000001,201,3,89.2011840775609,38.87550354003906,0.2,0.5778752267360687,0.0003,0.11500244140625,0.026480429,3590,0.010690738057746785,-0.3271886329341214
65536,45.81,339,-80.61717385000001,192,4,96.89043236225844,31.729883193969727,0.2,0.5308071672916412,0.0003,0.105230712890625,0.026094187,3600,0.00912202380304734,-0.3205233710759785
81920,46.34,422,-78.0438928,193,5,98.26386424601078,52.945106506347656,0.2,0.5048706233501434,0.0003,0.109075927734375,0.065994,3610,0.008760971172614518,-0.3000539374013897
98304,46.31,520,-77.73220248000001,188,6,92.36453654319048,38.750526428222656,0.2,0.5405833125114441,0.0003,0.101300048828125,0.026657606,3620,0.007019059180856857,-0.2908849155704957
114688,42.23,616,-79.15713265999999,186,7,104.64326000362635,56.13591766357422,0.2,0.505033016204834,0.0003,0.111553955078125,0.017762823,3630,0.008010526598081925,-0.3050141322659329
16384,47.64,50,-78.46620554,326,1,106.14434095472097,65.56645202636719,0.2,0.48477643728256226,0.0003,0.12041015625,0.027833194,3640,0.007416023867426702,-0.3058679900772404
32768,46.47,144,-78.43872483,227,2,94.02057375609874,55.35869216918945,0.2,0.540983259677887,0.0003,0.126043701171875,0.05243453,3650,0.011207654834106507,-0.33280322386999617
49152,45.21,243,-79.61431241,202,3,101.51805695742368,76.66911315917969,0.2,0.548274427652359,0.0003,0.11766357421875,0.025589636,3660,0.009742051064131374,-0.3292139513476286
65536,46.83,339,-78.92143245999999,192,4,102.36422923952341,75.62384796142578,0.2,0.5570407807826996,0.0003,0.113909912109375,0.031771522,3670,0.006518591815438413,-0.35713982942979783
81920,47.89,431,-78.89924197,189,5,99.6333788201213,42.658565521240234,0.2,0.5575844943523407,0.0003,0.1256103515625,0.04811712,3680,0.014766102396970382,-0.34408058593980967
98304,47.49,521,-79.80005715,188,6,95.44359019696712,52.79118347167969,0.2,0.570154070854187,0.0003,0.12001953125,0.018201135,3690,0.008957906192972587,-0.4614027121337131
114688,47.07,622,-78.74619316000002,184,7,89.99333988726139,40.728389739990234,0.2,0.5856370329856873,0.0003,0.146746826171875,0.028825952,3700,0.01225075712754915,-0.45774111490463837
16384,45.73,40,-80.69801355,404,1,95.98320319354534,58.66257095336914,0.2,0.5647335350513458,0.0003,0.133642578125,0.024783546,3710,0.008352583504165522,-0.4690254007931799
32768,46.59,134,-79.19051294,242,2,96.12476637810468,61.26022720336914,0.2,0.536782830953598,0.0003,0.139117431640625,0.031994652,3720,0.012561528135393019,-0.4475231305579655
49152,43.74,217,-80.74586991,226,3,97.35209490507842,52.32942199707031,0.2,0.5443292856216431,0.0003,0.137847900390625,0.032651838,3730,0.009907703032240534,-0.4751247350126505
65536,46.96,315,-77.87861316,207,4,105.32764433473349,59.1801872253418,0.2,0.5319721102714539,0.0003,0.13074951171875,0.025784785,3740,0.007013614373863675,-0.45447928956127726
81920,45.55,409,-81.43045732,200,5,93.40726413428783,47.70427703857422,0.2,0.5607141554355621,0.0003,0.14219970703125,0.04168573,3750,0.009942515661714424,-0.4710314116789959
98304,47.08,510,-80.58913481999998,192,6,92.74500733911991,57.47557067871094,0.2,0.5445389151573181,0.0003,0.133367919921875,0.020103805,3760,0.010803772527924593,-0.48762835913221353
114688,47.82,596,-78.47057089,192,7,92.30048720091581,56.63344955444336,0.2,0.5516540706157684,0.0003,0.140484619140625,0.048335012,3770,0.014801233876733022,-0.46357313575572334
