time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates
1615,-27.217184800000005,64.15,6,98304,60,0.1024169921875,0.0003,0.2,0.969499409198761,-0.0024816027359520374,-0.15274033959722147,0.9878070540726185,0.014890494,8.332839922024869,11740
1613,-26.086225319999997,64.24,7,114688,71,0.0792724609375,0.0003,0.2,24.09342384338379,0.0005399248251706012,-0.14268902799231,0.9881283082067966,0.007995371,10.938286525767762,11750
3939,-27.414987710000005,64.08,1,16384,4,0.07445068359375,0.0003,0.2,0.5222527384757996,-0.0002850350376775168,-0.14172725496755448,0.9877671580761671,0.007313563,11.520703224127647,11760
2256,-25.13383859,65.45,2,32768,14,0.073040771484375,0.0003,0.2,0.3476555049419403,0.0013570262889061268,-0.1497383514593821,0.9916444895789027,0.0072531314,7.883797997410875,11770
1964,-27.395031,64.2,3,49152,25,0.075482177734375,0.0003,0.2,0.27665430307388306,0.0005872618946341391,-0.1454311061272165,0.993222982622683,0.0063131223,6.492550324974582,11780
1845,-28.157094269999998,63.58,4,65536,35,0.068597412109375,0.0003,0.2,0.5925077199935913,0.0009666855151863274,-0.14370978179795202,0.989866410382092,0.005629205,9.587154330103658,11790
1780,-26.40495043,64.62,5,81920,46,0.061492919921875,0.0003,0.2,3.424506664276123,0.001766253999858236,-0.14309655821707565,0.9802767671644688,0.0073975874,18.46001597821014,11800
1736,-24.749861269999997,65.62,6,98304,56,0.074560546875,0.0003,0.2,0.5883537530899048,0.000816254139499506,-0.14445072754751892,0.9899364681914449,0.006504231,10.006213291024324,11810
1707,-27.755782459999992,63.72,7,114688,67,0.07291259765625,0.0003,0.2,0.39333412051200867,0.001714082173157294,-0.14053275148617103,0.9951418838463724,0.0083010765,4.49578605061397,11820
3758,-27.943538250000007,63.52,1,16384,4,0.06187744140625,0.0003,0.2,1.4588717222213745,-0.00014270169695009826,-0.13567889793484939,0.9758530352264643,0.0062066615,19.814120130764785,11830
2244,-27.124896449999998,64.52,2,32768,14,0.073931884765625,0.0003,0.2,2.0461981296539307,0.0013085690526168036,-0.1368935823906213,0.9822759963572025,0.0072703287,16.335086188360584,11840
1984,-26.709561400000002,64.26,3,49152,24,0.069696044921875,0.0003,0.2,4.2211503982543945,0.0008558211951822159,-0.1348428764147684,0.9825346805155277,0.006647344,16.7790133835515,11850
1784,-28.190422489999996,63.7,4,65536,36,0.06376953125,0.0003,0.2,0.47065168619155884,0.002106171224454556,-0.13321892888925504,0.9894053461030126,0.005989087,10.237728519528172,11860
817,-28.434859010000004,63.46,5,81920,100,0.06451416015625,0.0003,0.2,0.6980876922607422,0.00016042379993450596,-0.13606399125419558,0.9838249403983355,0.0074137207,15.435704394802451,11870
887,-28.083091030000002,63.83,6,98304,110,0.0639404296875,0.0003,0.2,1.1627311706542969,0.000745862836811284,-0.12940860413946212,0.9769687801599503,0.00762347,21.43407730925828,11880
945,-27.463112029999998,64.14,7,114688,121,0.0703369140625,0.0003,0.2,1.3613232374191284,0.0006182824807183351,-0.13490311633213423,0.980457378551364,0.0087282825,17.769624682981522,11890
3093,-26.040124459999998,64.82,1,16384,5,0.072161865234375,0.0003,0.2,45.13128662109375,0.00038935212082833457,-0.13389118717750534,0.9667040444910526,0.007616326,30.12709448239766,11900
1955,-28.63558974,63.31,2,32768,16,0.07791748046875,0.0003,0.2,0.5726165771484375,0.0015111962169157777,-0.13821004249912222,0.9862581109628081,0.006822763,12.630731485970319,11910
1782,-27.080375170000007,64.24,3,49152,27,0.066192626953125,0.0003,0.2,1.5912021398544312,0.0007022623371994996,-0.13278616213065106,0.980111749842763,0.007225361,19.00014314111322,11920
1703,-26.948860380000006,64.59,4,65536,38,0.07608642578125,0.0003,0.2,1.7025266885757446,-0.0005046297553235491,-0.14160525441693608,0.9861982855945826,0.012575114,12.629205874772742,11930
1518,-27.22293812,64.4,5,81920,53,0.06934814453125,0.0003,0.2,0.6789148449897766,0.0007875072506976722,-0.13862771531858015,0.9859913690015674,0.0060336315,12.942359590320848,11940
1496,-26.468848440000002,64.92,6,98304,65,0.07144775390625,0.0003,0.2,0.35356417298316956,0.0007364572938513448,-0.1383008326491108,0.9922628304921091,0.0077896304,7.357810505921952,11950
1511,-26.38901355,64.78,7,114688,75,0.069036865234375,0.0003,0.2,8.358122825622559,0.000598117905383333,-0.13234140081040097,0.984867163002491,0.00727133,14.294237473246175,11960
3598,-25.887838730000002,64.71,1,16384,4,0.06712646484375,0.0003,0.2,0.6417326331138611,0.001342675705700458,-0.12989393642346841,0.9950305982492864,0.005780054,4.6189014946809035,11970
1762,-25.151501770000003,65.51,2,32768,18,0.06492919921875,0.0003,0.2,0.7232843041419983,0.00038497018631460377,-0.13163041234074627,0.9916327679529786,0.0056663356,7.9471831893199125,11980
1630,-31.377055969999997,61.98,3,49152,30,0.072265625,0.0003,0.2,1.173227071762085,0.00040387928161180755,-0.13542188798601273,0.9866415774449706,0.008938512,11.392792747262865,11990
1555,-26.42862863,64.37,4,65536,42,0.06475830078125,0.0003,0.2,33.41067886352539,-0.0009899892484554584,-0.13851531909313053,0.9577826112508774,0.007143344,36.50077306737658,12000
1541,-26.627410820000005,64.67,5,81920,53,0.083575439453125,0.0003,0.2,4.149412631988525,0.0016114274691972242,-0.14415801667491907,0.994496283121407,0.011816606,4.8828031974495385,12010
1512,-26.642512610000004,64.49,6,98304,64,0.080078125,0.0003,0.2,0.5987549424171448,1.513719766990107e-05,-0.14454998621658888,0.995234196074307,0.015640114,4.378795065230224,12020
1496,-29.87531397,62.57,7,114688,76,0.073095703125,0.0003,0.2,4.359633445739746,-0.00034048619531859006,-0.1385451139183715,0.9814251866191626,0.010306727,17.016404353431426,12030
3744,-27.433962830000006,64.07,1,16384,4,0.0677978515625,0.0003,0.2,37.80012512207031,0.0005416380045062397,-0.14121538197505287,0.9703759495168924,0.007927874,27.81095126855653,12040
2182,-27.589874999999996,63.74,2,32768,15,0.0816162109375,0.0003,0.2,0.5135125517845154,0.0015099272005954846,-0.14311474987480324,0.9909217394888401,0.009542709,7.845655010873452,12050
1893,-25.828828170000005,64.75,3,49152,25,0.077252197265625,0.0003,0.2,38.179935455322266,0.0005698423516150797,-0.14294381730433087,0.974441222846508,0.009918163,24.596222952229436,12060
1753,-28.30216112,63.18,4,65536,37,0.076922607421875,0.0003,0.2,24.802078247070312,0.0017922037727885255,-0.14504562360525597,0.9886236572638154,0.009201745,10.180546881828922,12070
1713,-26.470715889999997,64.39,5,81920,47,0.0702880859375,0.0003,0.2,1.1003093719482422,-0.000763605427573566,-0.1428260005021002,0.981232414022088,0.011692109,17.503534199553542,12080
1686,-26.906354830000005,63.96,6,98304,58,0.077288818359375,0.0003,0.2,0.5771675705909729,0.0011527986935107037,-0.1460895491822157,0.9801659937947989,0.008066548,19.11593481808668,12090
1670,-25.778972290000002,64.81,7,114688,68,0.08031005859375,0.0003,0.2,0.6809021234512329,0.0009176373534955928,-0.14029197909403593,0.97975910641253,0.008284261,19.168114000931382,12100
3766,-27.410441279999997,63.95,1,16384,4,0.07213134765625,0.0003,0.2,0.9149191379547119,0.0016368483379665122,-0.1319420786865521,0.9897834341973066,0.0067187417,10.265341203822754,12110
2168,-26.62431624,64.31,2,32768,15,0.06055908203125,0.0003,0.2,0.859719455242157,0.0011010208169182079,-0.134710802193149,0.9752525109797716,0.006169538,22.092810039967297,12120
1886,-25.880776850000004,64.75,3,49152,26,0.067327880859375,0.0003,0.2,0.49747171998023987,0.0004897891727523529,-0.12710738709138242,0.9886562190949917,0.006617736,11.20671598939225,12130
1790,-26.15820439,64.65,4,65536,36,0.07161865234375,0.0003,0.2,0.4928172528743744,0.0010372939979788498,-0.1297483280126471,0.9916180819272995,0.008470976,8.074390014784877,12140
1707,-28.544096540000005,63.05,5,81920,47,0.06209716796875,0.0003,0.2,0.8529972434043884,0.000654852872594347,-0.1299563960492378,0.9861988937482238,0.0070530144,13.20892065258231,12150
1670,-26.440168479999997,64.27,6,98304,58,0.055908203125,0.0003,0.2,14.502239227294922,-0.00123878785116176,-0.12540631063457114,0.9616317190229893,0.007600124,31.910770845692603,12160
1633,-26.248352869999998,64.33,7,114688,70,0.07679443359375,0.0003,0.2,16.980226516723633,0.0013912764905171572,-0.12705636313185095,0.9707473050802946,0.008408051,27.93152750537265,12170
3395,-26.523875120000007,64.0,1,16384,4,0.06788330078125,0.0003,0.2,1.8118348121643066,-3.6313133387011475e-05,-0.12404089995543473,0.9741257950663567,0.0061304644,24.975151568860745,12180
1919,-27.908863139999998,63.53,2,32768,17,0.07305908203125,0.0003,0.2,1.208835244178772,0.0016317520288339437,-0.12523623963352293,0.9816830269992352,0.004874197,17.321602048142815,12190
1715,-27.72464135,63.79,3,49152,28,0.0638671875,0.0003,0.2,34.46712112426758,0.0011658598266421905,-0.12988648492610083,0.9724626988172531,0.0059630624,25.229158660629764,12200
1655,-29.406803970000006,62.63,4,65536,39,0.072174072265625,0.0003,0.2,46.262210845947266,0.00045865081674492105,-0.1271214984386461,0.9719683788716793,0.005169561,26.014909637905657,12210
1637,-28.39658453,63.12,5,81920,50,0.0739990234375,0.0003,0.2,2.8395793437957764,0.00084267976785668,-0.12724491993431003,0.983636537566781,0.008370741,15.378576796059496,12220
1624,-26.639089409999997,64.12,6,98304,60,0.074359130859375,0.0003,0.2,1.6522921323776245,-0.0017061274646948733,-0.12997085126698948,0.973635483533144,0.016756259,24.141614400339314,12230
1623,-28.08291005,63.23,7,114688,70,0.071087646484375,0.0003,0.2,9.257810592651367,0.0005639424779246838,-0.12357322241005023,0.980251731351018,0.007442647,18.633220728184096,12240
3709,-25.85480876,64.56,1,16384,4,0.068896484375,0.0003,0.2,26.62494659423828,0.0015339139688876457,-0.12531070609402378,0.9800548180937767,0.007236717,19.034770453185775,12250
2233,-25.701892170000004,64.5,2,32768,14,0.060662841796875,0.0003,0.2,23.784467697143555,0.0005858530973910092,-0.12604149183025584,0.9860999155789614,0.005279839,12.211216928507202,12260
1920,-27.04059258,63.8,3,49152,25,0.066851806640625,0.0003,0.2,0.577739953994751,0.00027785887518803063,-0.12231997041672002,0.9954875195398927,0.005862588,4.05117344831815,12270
1808,-27.122428839999998,64.1,4,65536,36,0.06368408203125,0.0003,0.2,0.33364278078079224,0.00037208321709840674,-0.12447456882800907,0.984922681003809,0.0069467537,14.1282638017321,12280
1744,-27.35517939,63.89,5,81920,46,0.062646484375,0.0003,0.2,2.4766082763671875,0.0017943664487575007,-0.12280277767276856,0.9905711272731423,0.0054493686,8.52599267284386,12290
1701,-26.708574679999998,64.04,6,98304,57,0.06807861328125,0.0003,0.2,0.9720873236656189,0.0008887229914307682,-0.1235506640659878,0.9909004960209131,0.0065025957,8.610809267300647,12300
1674,-28.565666300000004,63.37,7,114688,68,0.059661865234375,0.0003,0.2,0.760831892490387,0.001098078516088208,-0.12637403153348714,0.983461195603013,0.008090065,15.445044278970453,12310
3709,-27.00425194,63.89,1,16384,4,0.0629150390625,0.0003,0.2,13.920947074890137,0.0002790157569279472,-0.12289173555036541,0.9785618018358946,0.005731213,18.96710182472598,12320
2111,-26.84772635,64.0,2,32768,15,0.073516845703125,0.0003,0.2,6.149801731109619,0.0013589703854449907,-0.12550862986245193,0.9846691060811281,0.007794188,14.753666563145817,12330
1813,-28.237036679999992,63.29,3,49152,27,0.066314697265625,0.0003,0.2,32.122318267822266,0.001098792415996286,-0.13162353731750046,0.9764997605234385,0.008792105,22.577952563564757,12340
1696,-28.039591740000002,63.68,4,65536,38,0.07366943359375,0.0003,0.2,8.1475830078125,-0.0006177910481710569,-0.13325002619239967,0.9792230408638716,0.012990827,18.901065964601003,12350
1639,-26.77069911,64.29,5,81920,49,0.06444091796875,0.0003,0.2,3.145066499710083,0.0008997038994493778,-0.13236802303872536,0.9776534605771303,0.007413516,20.469253744231537,12360
1608,-27.244366420000002,64.33,6,98304,61,0.075799560546875,0.0003,0.2,3.9716804027557373,0.001562347972912903,-0.13121207766525914,0.9897501589730382,0.0062059155,9.799614722351544,12370
1608,-26.53161593,64.59,7,114688,71,0.0665771484375,0.0003,0.2,21.997459411621094,0.0009546816547072012,-0.12526068366132675,0.9798528514802456,0.0056603374,19.76865620072931,12380
3525,-26.99413988,64.2,1,16384,4,0.078839111328125,0.0003,0.2,0.876991868019104,0.0004424523789111845,-0.13158596175780984,0.9851271277293563,0.00923295,14.454906506137922,12390
2127,-26.632349079999997,64.31,2,32768,15,0.066082763671875,0.0003,0.2,0.6106705069541931,0.0011454496534497594,-0.1274232972529717,0.981711570173502,0.006901661,17.868292480753734,12400
1860,-28.972407489999995,62.93,3,49152,26,0.069635009765625,0.0003,0.2,1.9158003330230713,0.0008988156146642722,-0.12286025905341376,0.9726799018681049,0.008140076,26.308116029319354,12410
1761,-26.76741343,64.27,4,65536,37,0.074041748046875,0.0003,0.2,8.510289192199707,0.00016094493339551262,-0.11875463830365333,0.9584241881966591,0.015434811,40.00223525962792,12420
1712,-28.003108210000004,63.51,5,81920,47,0.075958251953125,0.0003,0.2,1.0086344480514526,0.0014938197314222634,-0.12462956157687585,0.9792359117418528,0.01080586,19.898772068787366,12430
1681,-28.28295253,63.1,6,98304,58,0.08115234375,0.0003,0.2,57.53479766845703,-0.0004719504491731641,-0.12679594632063526,0.9659378081560135,0.008772774,32.80187217288185,12440
1663,-25.60010796,64.89,7,114688,68,0.0721435546875,0.0003,0.2,0.7544103860855103,0.0010769388550670555,-0.1236021838063607,0.976090095937252,0.007756042,23.278799495357088,12450
2717,-26.334001230000002,64.46,1,16384,6,0.075445556640625,0.0003,0.2,0.5517022013664246,-0.00045799117615388243,-0.12882245038927068,0.9897185498848557,0.008148385,9.751200835581404,12460
1638,-26.1221371,64.18,2,32768,19,0.063409423828125,0.0003,0.2,0.8364540338516235,0.0012429184408574655,-0.1281159413192654,0.9973454142455012,0.007871809,2.1729497651802374,12470
1251,-26.31879438,64.55,3,49152,39,0.06258544921875,0.0003,0.2,6.189635753631592,0.0008369380020212703,-0.12624185335589572,0.9768867548555136,0.010593321,22.00767992018955,12480
1151,-27.040484020000005,63.86,4,65536,56,0.069183349609375,0.0003,0.2,0.949103057384491,0.0004319060735269886,-0.128747414398822,0.9946566424332559,0.006537475,4.530654015007895,12490
1027,-27.91834240999999,63.6,5,81920,79,0.075860595703125,0.0003,0.2,0.6907915472984314,0.0006366099274600856,-0.1347495514783077,0.9891460062935948,0.015279378,10.152999189926778,12500
962,-27.75703631,63.69,6,98304,102,0.06676025390625,0.0003,0.2,0.9808648228645325,-0.00017616019181332376,-0.13547859551326838,0.9750262349843979,0.005922439,21.953960634511894,12510
903,-27.897165400000002,63.3,7,114688,126,0.084246826171875,0.0003,0.2,3.382960796356201,-0.0007607524477407423,-0.1379537049360806,0.9821566715836525,0.0089716315,17.047532149963082,12520
2154,-26.529571969999996,64.38,1,16384,7,0.071990966796875,0.0003,0.2,2.386378288269043,0.0008288016221285943,-0.13194538401148748,0.9704759120941162,0.008811655,28.57777125854045,12530
1106,-24.83545433,65.26,2,32768,29,0.07816162109375,0.0003,0.2,17.291748046875,0.0005655167951772455,-0.13320567660557572,0.9767385274171829,0.0117557915,23.063668523333035,12540
915,-26.39100699,64.43,3,49152,53,0.072149658203125,0.0003,0.2,24.177427291870117,0.0017280963355005951,-0.13132954646425787,0.973946575075388,0.008201186,25.77301868626382,12550
829,-27.304513659999998,63.75,4,65536,79,0.075970458984375,0.0003,0.2,12.310775756835938,0.0014738463285766557,-0.13330989828973544,0.9855046132579446,0.006765063,13.048123576911166,12560
779,-28.129079230000006,63.21,5,81920,105,0.080169677734375,0.0003,0.2,35.41640853881836,0.000982823767390073,-0.13843817305751144,0.9891380406916142,0.009141946,10.249597127223387,12570
762,-26.067411489999994,64.58,6,98304,128,0.0665771484375,0.0003,0.2,4.878486633300781,0.0016634255707685952,-0.13753485362685752,0.9794213213026524,0.0071165473,19.93533504065126,12580
733,-27.145251769999994,64.08,7,114688,156,0.07393798828125,0.0003,0.2,0.6880894303321838,0.0015880093161740661,-0.13740120607835707,0.9906506827101111,0.006997457,9.053738811251241,12590
1603,-26.364288190000007,64.69,1,16384,10,0.072662353515625,0.0003,0.2,0.6102540493011475,0.0005232968172094842,-0.1372368576063309,0.9948768280446529,0.0072247395,4.913040338398423,12600
918,-25.98051402,64.55,2,32768,35,0.0642578125,0.0003,0.2,5.363594055175781,0.0005399315148679306,-0.14196178484708072,0.9874599780887365,0.00764813,11.962621653499081,12610
784,-29.278739119999997,62.89,3,49152,62,0.070916748046875,0.0003,0.2,14.69788646697998,0.0012520011694505228,-0.14162554577051195,0.985306030139327,0.0066502136,14.2582452399889,12620
696,-27.04525826,64.18,4,65536,94,0.062933349609375,0.0003,0.2,32.83669662475586,-0.0003168340992942831,-0.13927515480609146,0.959820780903101,0.0070661325,35.87372397121508,12630
652,-27.94485178,63.74,5,81920,125,0.079083251953125,0.0003,0.2,0.5325350165367126,0.0020528669684154012,-0.14399077592534013,0.9859487898647785,0.005432516,13.639043322834187,12640
694,-26.780098110000008,64.43,6,98304,141,0.076507568359375,0.0003,0.2,1.0265281200408936,0.0021219894474597822,-0.14146863673522603,0.9850640930235386,0.008683588,14.43343298137188,12650
752,-28.149217229999998,63.91,7,114688,152,0.073455810546875,0.0003,0.2,22.973848342895508,-0.0005175582133688294,-0.1467853057110915,0.9785221144556999,0.0078128595,19.726238752226344,12660
3332,-24.607335359999997,65.46,1,16384,4,0.072979736328125,0.0003,0.2,31.014142990112305,0.0016234883501965668,-0.1495133684220491,0.9821367580443621,0.0058209687,14.972690402413718,12670
1976,-30.743442619999996,61.82,2,32768,16,0.07320556640625,0.0003,0.2,2.1642568111419678,0.0019669711994538376,-0.14467436110426207,0.9793639313429594,0.008751322,19.222138835897205,12680
1799,-26.889368899999994,64.47,3,49152,27,0.0716796875,0.0003,0.2,0.9716178774833679,-0.0008421283422649139,-0.14957825774908998,0.9690118376165628,0.009814126,27.561508156289346,12690
1719,-27.90696674,63.49,4,65536,38,0.083905029296875,0.0003,0.2,0.7090858221054077,0.000882114016894775,-0.1508264594100183,0.9834613427519798,0.008802637,14.894489960302598,12700
1689,-27.1084833,63.99,5,81920,48,0.08314208984375,0.0003,0.2,0.4159749150276184,0.0005377932335704827,-0.14682710209162905,0.9816681686788797,0.006706206,17.52984782374697,12710
1663,-27.939209300000005,63.7,6,98304,59,0.067022705078125,0.0003,0.2,4.068103313446045,0.0014849247025267686,-0.1425413772900356,0.9785296153277159,0.0065389173,19.773614059202373,12720
1646,-26.672153789999996,64.33,7,114688,69,0.08662109375,0.0003,0.2,0.4722501337528229,0.00027306200008752056,-0.14633763275051023,0.9916570885106921,0.010490432,7.731364989001304,12730
3447,-26.222156400000003,64.29,1,16384,4,0.064508056640625,0.0003,0.2,12.987160682678223,1.864606883827946e-05,-0.14145861344295554,0.9705564510077238,0.0056409445,27.495578153501263,12740
2159,-27.357611620000004,63.79,2,32768,15,0.07388916015625,0.0003,0.2,35.27229309082031,0.0006912947314049233,-0.13732023691118228,0.9791680425405502,0.0076863575,20.443650715611874,12750
1779,-26.220980750000003,64.39,3,49152,27,0.068914794921875,0.0003,0.2,0.7524294257164001,0.0016093277630488956,-0.13776968607562595,0.9746934287250042,0.008490085,23.961236482276583,12760
1669,-26.313880389999994,63.87,4,65536,39,0.078570556640625,0.0003,0.2,0.7972849011421204,0.0010598743512673537,-0.134317742602434,0.9877909682691097,0.0088500995,11.965944984508678,12770
1565,-25.654561200000003,64.5,5,81920,52,0.069830322265625,0.0003,0.2,5.094207763671875,0.001548542564796662,-0.1330524032964604,0.9887982979416847,0.006105787,10.750065594259649,12780
1517,-26.679406300000004,63.97,6,98304,64,0.070831298828125,0.0003,0.2,0.5742999315261841,0.0009092056456211139,-0.13553162596072071,0.9922413602471352,0.0060004187,7.1967774329939855,12790
1500,-30.76343569,61.0,7,114688,76,0.060296630859375,0.0003,0.2,2.289414644241333,0.0003198391596924921,-0.1329934854991734,0.9766919575631618,0.0060320552,22.06991103743203,12800
3535,-26.28887866,63.99,1,16384,4,0.0705810546875,0.0003,0.2,1.1569260358810425,0.0011555435236004995,-0.13307599543477408,0.9673026911914349,0.0067932196,31.357608031318524,12810
2092,-25.20826801,64.76,2,32768,15,0.080523681640625,0.0003,0.2,0.6013277769088745,0.0006136593491646636,-0.13840838984469883,0.9819473773241043,0.007736142,16.68286682125181,12820
1782,-28.610884550000005,62.85,3,49152,27,0.078955078125,0.0003,0.2,3.0167126655578613,-0.0004947874465869972,-0.13796645646507386,0.9819116294384003,0.023351107,16.539696225849912,12830
1695,-31.63367618,60.92,4,65536,38,0.07642822265625,0.0003,0.2,1.1390429735183716,0.0009466596884522005,-0.14018093491322361,0.9684466831386089,0.009393636,30.47578079875093,12840
1662,-28.40270977,62.61,5,81920,49,0.07646484375,0.0003,0.2,12.750399589538574,-0.0007731222822258133,-0.13950647714955267,0.947900552302599,0.010744378,47.745202645286916,12850
1624,-27.87611582,63.33,6,98304,60,0.09052734375,0.0003,0.2,4.372951507568359,0.000651305643032174,-0.14510073330020531,0.9692243952304125,0.0076907333,28.798854549624956,12860
1593,-27.03624306,63.92,7,114688,71,0.084307861328125,0.0003,0.2,5.525966644287109,6.982570348554873e-05,-0.14605278936505783,0.9733922146260738,0.008703824,26.017636612267232,12870
3692,-26.19099575,63.83,1,16384,4,0.08004150390625,0.0003,0.2,1.218238115310669,0.0010768938768251247,-0.142884333487018,0.9762315284460783,0.010227891,23.0901006039232,12880
2139,-27.1817396,63.55,2,32768,15,0.08145751953125,0.0003,0.2,10.819422721862793,-0.00010140382059944386,-0.14869017531455028,0.9794676583260298,0.009020572,19.532225985685365,12890
1860,-28.03335609,62.59,3,49152,26,0.086151123046875,0.0003,0.2,8.170321464538574,0.0016562390118906479,-0.15113737271167338,0.9809829592704773,0.0075526075,16.67918952468317,12900
1756,-29.2035851,62.08,4,65536,37,0.068621826171875,0.0003,0.2,18.537261962890625,0.0015251471778356062,-0.14726009456207975,0.9823749326169491,0.006417418,16.876318528759292,12910
1700,-26.62199462,63.36,5,81920,48,0.0688232421875,0.0003,0.2,1.03745436668396,0.0008869799911735754,-0.14578081489889883,0.9695390835404396,0.007435373,28.395680830650964,12920
1664,-26.98871248,63.7,6,98304,59,0.0829345703125,0.0003,0.2,16.2513370513916,-0.0001904857285808248,-0.15029358577739912,0.9656247980892658,0.009321489,32.41505248644389,12930
1633,-26.83554352,63.86,7,114688,70,0.080181884765625,0.0003,0.2,0.5871583819389343,0.0018077223450973178,-0.15266916147083975,0.9846293805167079,0.0060576433,14.771528664487414,12940
3720,-26.760224129999997,64.05,1,16384,4,0.072576904296875,0.0003,0.2,23.433853149414062,0.0006876367382119497,-0.14859707225696184,0.9810906574130058,0.006217273,18.348867281526328,12950
2094,-25.15180569,64.54,2,32768,15,0.07235107421875,0.0003,0.2,0.7920888066291809,0.0017402335529823176,-0.14684434430964757,0.9866122445091605,0.0064544138,12.34367423132062,12960
1855,-26.701594099999998,63.51,3,49152,26,0.069488525390625,0.0003,0.2,2.5380077362060547,0.0011045042454043141,-0.14731787256023382,0.9830188453197479,0.0075574126,16.90295351217501,12970
1748,-27.514640720000003,63.41,4,65536,37,0.074237060546875,0.0003,0.2,5.417233467102051,0.001230291186584509,-0.1500222435221076,0.9801770001649857,0.0066737523,18.758350261324086,12980
1668,-29.827497700000002,61.85,5,81920,49,0.0952392578125,0.0003,0.2,9.776252746582031,-0.0017843023811565217,-0.1601546511752531,0.9786111135035753,0.020635974,20.667701893299817,12990
1638,-26.897767469999994,63.6,6,98304,59,0.084869384765625,0.0003,0.2,0.7010535001754761,0.0010486828069588227,-0.1614369102520868,0.9736795295029879,0.009374443,24.14020108010154,13000
1613,-28.319076839999997,63.21,7,114688,71,0.093414306640625,0.0003,0.2,19.88207244873047,-0.000679243318427325,-0.16074003861576786,0.9947910127229989,0.009556921,4.623227572941687,13010
3534,-28.02350895,63.02,1,16384,4,0.083660888671875,0.0003,0.2,44.677310943603516,-0.001206240688679827,-0.15827668648271356,0.9876157166436315,0.009470819,11.079386743274517,13020
2044,-29.13980237,62.5,2,32768,16,0.08638916015625,0.0003,0.2,12.12951374053955,-0.0001460922589558322,-0.15617129979364108,0.9926305613480508,0.008165224,6.596489887335338,13030
1798,-25.759929570000004,64.36,3,49152,27,0.070947265625,0.0003,0.2,21.909069061279297,0.0009833112037085812,-0.15135596862237435,0.9758058059960604,0.008032022,22.647416613739914,13040
1714,-27.661557530000003,63.15,4,65536,38,0.07532958984375,0.0003,0.2,0.5892121195793152,0.001259828849879341,-0.15247199577279388,0.9857654888182878,0.007372452,13.523428575217258,13050
1567,-29.194124929999994,62.17,5,81920,52,0.068902587890625,0.0003,0.2,2.982863187789917,-0.0001987836530588538,-0.15054458824452013,0.9635896347463131,0.007884074,30.558293312299064,13060
1518,-28.393087949999998,62.57,6,98304,64,0.068914794921875,0.0003,0.2,14.362160682678223,0.000854394035536643,-0.1560098859015852,0.9762048497796059,0.007972995,22.81154203820042,13070
1502,-27.78237862,63.29,7,114688,76,0.074737548828125,0.0003,0.2,0.9402186274528503,0.0020113457998490957,-0.15357778394245541,0.9781914930790663,0.0064081983,21.08929502016399,13080
3435,-29.02794429,62.14,1,16384,4,0.081634521484375,0.0003,0.2,6.942087173461914,0.00010889067875723413,-0.15683082707691937,0.9799268692731857,0.0066323,19.70780860146042,13090
2017,-25.63014196,64.13,2,32768,16,0.06673583984375,0.0003,0.2,15.24389362335205,0.00025548204198457827,-0.14814451599668246,0.9568622373044491,0.0075097443,40.70873895038385,13100
1863,-27.15266534,63.26,3,49152,26,0.08009033203125,0.0003,0.2,5.393153190612793,0.002022715116527252,-0.14703611983859446,0.9756274949759245,0.0064881598,23.843339566141367,13110
1726,-32.42884247,59.97,4,65536,37,0.073126220703125,0.0003,0.2,1.173405408859253,0.0007586946310766507,-0.14996331184520387,0.976725310087204,0.020340469,21.561309108277783,13120
1665,-29.6123757,61.72,5,81920,49,0.094964599609375,0.0003,0.2,11.732560157775879,-0.004685954904380197,-0.1794090703711845,0.951673187315464,0.021574255,35.007957043126225,13130
1642,-27.256113159999998,63.34,6,98304,59,0.084246826171875,0.0003,0.2,21.310997009277344,-0.0031921789811349298,-0.16576222796575166,0.9622490927577019,0.010444656,33.52369153127074,13140
1616,-26.31424231,63.59,7,114688,70,0.086669921875,0.0003,0.2,1.2036631107330322,-0.0009021156211929338,-0.1518415122234728,0.9857204733416438,0.009516554,11.281204193411394,13150
3586,-26.40883068,63.5,1,16384,4,0.068316650390625,0.0003,0.2,5.370957851409912,0.0007358268047937599,-0.14406775597599336,0.9806819334626198,0.004905967,18.016506838449278,13160
1706,-28.095150760000003,62.57,2,32768,19,0.071124267578125,0.0003,0.2,10.966535568237305,2.7925430094910554e-05,-0.14325591627566608,0.986006666906178,0.0162129,13.020459549559746,13170
1455,-28.63481878,62.41,3,49152,33,0.066070556640625,0.0003,0.2,4.765761852264404,-0.00043475366019265496,-0.14043567173939664,0.9708345010876656,0.008394939,26.95839865275193,13180
1406,-26.970733199999998,62.97,4,65536,46,0.0736083984375,0.0003,0.2,1.0203496217727661,0.0005641190655751415,-0.1390764044073876,0.9724783208221197,0.009410703,26.544809102080762,13190
1398,-26.178122600000002,63.76,5,81920,58,0.070709228515625,0.0003,0.2,3.5964181423187256,0.0004844745074024104,-0.13848215266189073,0.960051167756319,0.008307322,37.450358905131,13200
1407,-35.79593315,57.9,6,98304,69,0.123223876953125,0.0003,0.2,5.148315906524658,-0.0016343690404028166,-0.15292224030999932,0.9789901562035084,0.016125875,19.335274792439304,13210
