rollout/ep_rew_mean,train/entropy_loss,train/explained_variance,train/value_loss,train/n_updates,train/policy_loss,time/iterations,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps
-82.92526904,-0.02345578745007515,0.9984442485729232,0.13012811541557312,92599,0.007362725678831339,100,0.0007,1,2251,18.47,4000
-82.78921540000002,-0.036589980125427246,0.9970080372877419,0.5542834997177124,92699,-0.0008114242809824646,200,0.0007,3,2287,18.82,8000
-82.794933,-0.08742363005876541,0.9933717222884297,0.6143597364425659,92799,-0.045701801776885986,300,0.0007,5,2312,18.86,12000
-82.76823327,-0.08215117454528809,0.9984263092046604,0.19241967797279358,92899,0.023907938972115517,400,0.0007,6,2324,19.06,16000
-82.65258,-0.07242942601442337,0.9992866296088323,0.11194219440221786,92999,-0.009102372452616692,500,0.0007,8,2324,18.85,20000
-82.84621865999999,-0.10224368423223495,0.9988562394864857,0.09655207395553589,93099,-0.013089719228446484,600,0.0007,10,2324,18.6,24000
-82.74621267,-0.03742510452866554,0.9987237930763513,0.13401459157466888,93199,0.0005956688546575606,700,0.0007,12,2319,18.89,28000
-83.09000548999998,-0.020174426957964897,0.9991690047900192,0.0842769593000412,93299,-0.0292382650077343,800,0.0007,13,2322,18.62,32000
-82.61930452,-0.0347064808011055,0.9978781708050519,0.07475879043340683,93399,-0.0045105027966201305,900,0.0007,15,2307,18.8,36000
-82.99937063000002,-0.0016251674387603998,0.9978211501147598,0.3002671003341675,93499,-7.58558016968891e-05,1000,0.0007,17,2294,18.55,40000
-82.83262097000001,-0.07606233656406403,0.9988463463960215,0.14413920044898987,93599,0.0008632371318526566,1100,0.0007,19,2294,18.5,44000
-82.64109866999999,-0.049845561385154724,0.9973380914889276,0.351459801197052,93699,-0.018657658249139786,1200,0.0007,20,2296,18.8,48000
-82.51123591,-0.0005564732709899545,0.9982002599863335,0.09481370449066162,93799,-4.7177463784464635e-06,1300,0.0007,22,2297,18.88,52000
-82.90873126000001,-0.005351858679205179,0.9948314623907208,0.22199860215187073,93899,0.00023378690821118653,1400,0.0007,24,2285,18.36,56000
-82.46608970999998,-0.010545926168560982,0.9991702192928642,0.11856915056705475,93999,-0.0002631674287840724,1500,0.0007,595,100,19.0,60000
-82.80683776,-0.01321142166852951,0.9983732891269028,0.13885469734668732,94099,-0.0018990014214068651,1600,0.0007,597,107,18.73,64000
-82.92091025000002,-0.013672290369868279,0.9983501480892301,0.15488721430301666,94199,0.0008189513464458287,1700,0.0007,600,113,18.69,68000
-82.69626224,-0.0020331465639173985,0.9945111535489559,0.3949569761753082,94299,5.918159877182916e-05,1800,0.0007,602,119,18.68,72000
-82.44843701000002,-0.030787548050284386,0.9990204310743138,0.10441349446773529,94399,-0.0008425310952588916,1900,0.0007,604,125,18.79,76000
-82.50089361,-0.0011432679602876306,0.9960586251690984,0.26654210686683655,94499,4.8466813495906536e-06,2000,0.0007,606,131,18.77,80000
-82.75581112,-0.008806905709207058,0.9980393582955003,0.17916296422481537,94599,4.54511828138493e-05,2100,0.0007,608,138,18.61,84000
-82.64781064,-0.0021488978527486324,0.9996598584693857,0.03062807396054268,94699,8.312646968988702e-05,2200,0.0007,610,144,18.68,88000
-82.82926733000001,-0.024880051612854004,0.9979630953166634,0.18129493296146393,94799,0.0037296514492481947,2300,0.0007,652,140,18.51,92000
-82.93078219,-0.013022971339523792,0.9973344528116286,0.16957363486289978,94899,0.0002516919339541346,2400,0.0007,654,146,18.61,96000
-82.88071668,-0.009365282021462917,0.9986371204722673,0.1434430181980133,94999,-0.0008151141228154302,2500,0.0007,656,152,18.6,100000
-82.97069408000002,-0.00348358741030097,0.994909945409745,0.36834630370140076,95099,-0.00022825384803581983,100,0.0007,2,1968,18.7,4000
-82.46971924000002,-0.016607139259576797,0.997449204325676,0.2802020311355591,95199,0.0005325471865944564,200,0.0007,4,1729,18.96,8000
-82.81846459999998,-0.04455111548304558,0.9969992958940566,0.38400787115097046,95299,-0.003158183768391609,300,0.0007,6,1853,18.6,12000
-82.87508093000001,-0.02553868293762207,0.9976842270698398,0.2394748479127884,95399,0.013284144923090935,400,0.0007,8,1915,18.79,16000
-83.01076728,-0.049143970012664795,0.9976439042948186,0.2611011564731598,95499,0.0021256860345602036,500,0.0007,11,1816,18.49,20000
-82.87415302,-0.0018536904826760292,0.9979084907099605,0.15426990389823914,95599,7.899491902207956e-05,600,0.0007,13,1830,18.37,24000
-82.93775852,-0.008794109337031841,0.9985038924496621,0.12674541771411896,95699,0.0015491346130147576,700,0.0007,15,1836,18.33,28000
-82.70458811,-0.04149523004889488,0.9963924263138324,0.45739468932151794,95799,0.06867127120494843,800,0.0007,17,1849,18.71,32000
-82.81357561,-0.0035665095783770084,0.9975926850456744,0.1510917693376541,95899,-0.00016216719814110547,900,0.0007,19,1838,18.64,36000
-82.56321847999999,-0.003108186647295952,0.9986077105859295,0.19334539771080017,95999,-6.523699266836047e-05,1000,0.0007,21,1847,18.78,40000
-83.05542863000001,-0.03336615487933159,0.9986812885617837,0.16627420485019684,96099,-0.0007742071757093072,1100,0.0007,24,1826,18.44,44000
-82.85311322,-0.003297640709206462,0.9987482891883701,0.16593220829963684,96199,-0.0001372562546748668,1200,0.0007,25,1853,18.65,48000
-83.10704232999998,-0.04756605997681618,0.9969064192846417,0.4168732762336731,96299,-0.005119430832564831,1300,0.0007,27,1882,18.44,52000
-82.67658196999999,-0.04196646437048912,0.9989089193986729,0.14559361338615417,96399,-0.0012910241493955255,1400,0.0007,29,1908,18.71,56000
-82.81756331000001,-0.0009100270690396428,0.997786815976724,0.4423496127128601,96499,8.652331416669767e-06,1500,0.0007,31,1931,18.48,60000
-82.84222247999998,-0.0013407509541139007,0.9991174631868489,0.1402641236782074,96599,1.3488262993632816e-05,1600,0.0007,32,1952,18.72,64000
-82.63402763,-0.001326965750195086,0.9996359468495939,0.04114953801035881,96699,-2.5845127311185934e-05,1700,0.0007,34,1967,18.79,68000
-82.80793449000001,-0.02222280204296112,0.9990238847676665,0.07071848213672638,96799,0.011264720931649208,1800,0.0007,36,1984,18.49,72000
-82.53451983000001,-0.017723342403769493,0.9990334758185782,0.12194852530956268,96899,-0.0012185693485662341,1900,0.0007,52,1451,18.78,76000
-82.87820586000002,-0.007614049129188061,0.998372191330418,0.20761556923389435,96999,-0.00017557054525241256,2000,0.0007,54,1481,18.59,80000
-82.68931534,-0.030705222859978676,0.9985456226859242,0.1316637098789215,97099,0.0018079200526699424,2100,0.0007,55,1501,18.82,84000
-82.56794297999998,-0.03372873738408089,0.997720125829801,0.21022126078605652,97199,-0.0008500220137648284,2200,0.0007,57,1522,18.84,88000
-82.78978481,-0.015965765342116356,0.9951138496398926,0.3002992868423462,97299,-0.017208311706781387,2300,0.0007,59,1545,18.59,92000
-82.58400662,-0.033528465777635574,0.9994158539338969,0.09624489396810532,97399,-0.008486027829349041,2400,0.0007,61,1548,18.86,96000
-82.97551032000001,-0.010625405237078667,0.9991302830749191,0.12335620075464249,97499,-0.00034111712011508644,2500,0.0007,64,1549,18.63,100000
-82.73375876999998,-0.04606083780527115,0.9971708306111395,0.335967481136322,97599,-0.01656949892640114,100,0.0007,2,1956,18.49,4000
-82.92034971,-0.007737287785857916,0.9991806406760588,0.10325683653354645,97699,-0.0004982081591151655,200,0.0007,3,2016,18.33,8000
-82.46817800000001,-0.025054410099983215,0.9891076888889074,0.9923871159553528,97799,-0.005697580985724926,300,0.0007,6,1936,18.87,12000
-82.60190172,-0.03428729251027107,0.9975273807067424,0.14454291760921478,97899,-0.0019122769590467215,400,0.0007,8,1929,18.74,16000
-82.61954293000001,-0.03484147787094116,0.9953783373348415,0.7695947885513306,97999,-0.008198587223887444,500,0.0007,14,1370,18.81,20000
-82.91645006,-0.022690430283546448,0.9991952392738312,0.06143944710493088,98099,-0.001941374852322042,600,0.0007,16,1461,18.6,24000
-82.67255110000002,-0.053856778889894485,0.9990381799871102,0.21585670113563538,98199,0.008931158110499382,700,0.0007,18,1494,18.84,28000
-82.84652462,-0.03816026821732521,0.9993242953205481,0.08624444156885147,98299,-0.013844271190464497,800,0.0007,427,74,18.78,32000
-82.93553488999999,-0.022443730384111404,0.9983498842921108,0.15379485487937927,98399,0.001738312072120607,900,0.0007,434,82,18.83,36000
-82.89821481000001,-0.07775422185659409,0.9948903522454202,0.497783362865448,98499,0.010065509006381035,1000,0.0007,437,91,18.72,40000
-82.56081083999999,-0.0606113076210022,0.998924063751474,0.11894889175891876,98599,0.0019610270392149687,1100,0.0007,439,100,19.0,44000
-82.53557495,-0.02911456488072872,0.9978316347114742,0.16121478378772736,98699,0.0050460053607821465,1200,0.0007,441,108,19.14,48000
-82.70478974999997,-0.006099628284573555,0.995258491486311,0.2601814866065979,98799,-0.0001821770129026845,1300,0.0007,443,117,19.0,52000
-82.85744109,-0.04889901354908943,0.9988538288744166,0.09728970378637314,98899,-0.010560443624854088,1400,0.0007,446,125,18.77,56000
-83.15943223000001,-0.015725817531347275,0.9979276477824897,0.42315325140953064,98999,0.00013365535414777696,1500,0.0007,448,133,18.49,60000
-82.63827208999999,-0.002791989827528596,0.995682945009321,0.3024846911430359,99099,6.965857755858451e-05,1600,0.0007,450,142,18.92,64000
-83.07468854999999,-0.009373811073601246,0.9980447036214173,0.20094063878059387,99199,0.0002859975502360612,1700,0.0007,452,150,18.47,68000
-82.92866828999999,-0.01424330286681652,0.9968730027321726,0.20880194008350372,99299,0.0009336362709291279,1800,0.0007,453,158,18.56,72000
-82.60465873999999,-0.03369709104299545,0.9992311398964375,0.09277012944221497,99399,0.0023964454885572195,1900,0.0007,455,166,18.88,76000
-82.6860018,-0.03387880325317383,0.9979619204532355,0.14983433485031128,99499,0.0002612331882119179,2000,0.0007,457,174,18.87,80000
-82.57129901999998,-0.021658413112163544,0.9979332103393972,0.14405210316181183,99599,-0.0025032167322933674,2100,0.0007,459,182,18.9,84000
-82.44382147,-0.07196883857250214,0.9975115875713527,0.32815879583358765,99699,0.003209807677194476,2200,0.0007,461,190,19.08,88000
-82.78002209000002,-0.03157089650630951,0.9990676982561126,0.09017787873744965,99799,-0.004075789824128151,2300,0.0007,463,198,18.86,92000
-82.45332220999998,-0.0713898241519928,0.998856394784525,0.0821901336312294,99899,0.005576855503022671,2400,0.0007,465,206,19.08,96000
-82.79516781000001,-0.07622043043375015,0.9985236091306433,0.18765655159950256,99999,-0.007096239365637302,2500,0.0007,468,213,18.83,100000
-83.04781999,-0.035811252892017365,0.9972965633496642,0.2759019434452057,100099,0.01778123714029789,100,0.0007,3,1090,18.5,4000
-82.90310384,-0.06172127649188042,0.9988305105362087,0.09077473729848862,100199,0.0059893494471907616,200,0.0007,6,1278,18.62,8000
-82.95652541000001,-0.07363355159759521,0.9991267279256135,0.09425055980682373,100299,-0.0016435731668025255,300,0.0007,8,1472,18.54,12000
-82.36923363999999,-0.059870898723602295,0.9989312563557178,0.0811762660741806,100399,-0.03507786616683006,400,0.0007,9,1609,19.11,16000
-82.6257652,-0.012441618368029594,0.9992248055059463,0.1409129649400711,100499,0.0011410509468987584,500,0.0007,11,1710,18.86,20000
-82.81808896000001,-0.029170170426368713,0.9985461094183847,0.14984269440174103,100599,-0.0005271034897305071,600,0.0007,13,1780,18.74,24000
-82.77688798999999,-0.057487793266773224,0.9982044138014317,0.11122383922338486,100699,0.004740883596241474,700,0.0007,15,1823,18.85,28000
-83.02301733999998,-0.041978348046541214,0.998540737782605,0.06221545860171318,100799,-0.015537932515144348,800,0.0007,17,1870,18.5,32000
-82.89337873000001,-0.036440566182136536,0.9966685397084802,0.31054413318634033,100899,-0.00014645374903921038,900,0.0007,18,1899,18.75,36000
-82.69671893,-0.01525196898728609,0.9972311530727893,0.4607802927494049,100999,-0.00024279630451928824,1000,0.0007,20,1928,18.82,40000
-82.62735334000001,-0.04250165447592735,0.9985802713781595,0.241442009806633,101099,0.0013635571813210845,1100,0.0007,22,1948,18.92,44000
-82.90438540999997,-0.049718450754880905,0.9966324188280851,0.2803289294242859,101199,-0.062097229063510895,1200,0.0007,24,1973,18.82,48000
-82.40750115,-0.058923084288835526,0.9990549923386425,0.10220403969287872,101299,-0.0004493958258535713,1300,0.0007,26,1992,19.09,52000
-82.78077343000001,-0.02334727719426155,0.9982318334514275,0.19718945026397705,101399,-0.0030923367012292147,1400,0.0007,27,2011,18.73,56000
-83.00088620999999,-0.03939805179834366,0.9981002061394975,0.28257977962493896,101499,0.007143602706491947,1500,0.0007,29,2026,18.54,60000
-82.82159041000003,-0.05226321890950203,0.9957491708919406,0.27448374032974243,101599,0.0029606546740978956,1600,0.0007,31,2041,18.85,64000
-82.80300686999999,-0.0013308599591255188,0.9953288715332747,0.7743755578994751,101699,1.1333652764733415e-05,1700,0.0007,33,2054,18.65,68000
-82.79503900999998,-0.03259851783514023,0.9994822454755194,0.06421180069446564,101799,-0.00020702651818282902,1800,0.0007,34,2068,18.66,72000
-82.46043203,-0.018373528495430946,0.9992721593007445,0.1435917764902115,101899,0.003393863793462515,1900,0.0007,36,2078,19.18,76000
-82.75214385999999,-0.030783409252762794,0.9992037356714718,0.06993761658668518,101999,0.00012860774586442858,2000,0.0007,38,2087,18.95,80000
-82.83350805999999,-0.04375489056110382,0.9990487565519288,0.030149921774864197,102099,-0.0034784632734954357,2100,0.0007,40,2097,18.85,84000
-82.64954441,-0.01684192195534706,0.9987700647907332,0.12929178774356842,102199,0.0005949196638539433,2200,0.0007,41,2105,18.85,88000
-82.68659100999999,-0.04172240570187569,0.9987757395720109,0.15594027936458588,102299,0.0036226361989974976,2300,0.0007,43,2112,18.88,92000
-82.96467650999999,-0.0022362698800861835,0.9947742871008813,0.4768923223018646,102399,0.0001420271146344021,2400,0.0007,45,2119,18.39,96000
-82.76412882000001,-0.06351778656244278,0.9972785757854581,0.41146260499954224,102499,-0.013582547195255756,2500,0.0007,47,2126,18.6,100000
-82.784309,-0.06359508633613586,0.9994721480761655,0.044689733535051346,102599,0.006118232849985361,100,0.0007,1,2156,18.67,4000
-82.90294633000003,-0.008732479996979237,0.9990621084580198,0.06942818313837051,102699,-0.0004568127333186567,200,0.0007,3,2222,18.78,8000
-82.50676955,-0.07101105898618698,0.9977091939654201,0.24230973422527313,102799,-0.01323901116847992,300,0.0007,5,2250,19.02,12000
-83.00018185,-0.029320310801267624,0.9976414432749152,0.16994556784629822,102899,8.825660916045308e-05,400,0.0007,7,2275,18.64,16000
-82.77291100999999,-0.03022828698158264,0.99923351558391,0.09468531608581543,102999,0.005205546505749226,500,0.0007,8,2281,18.9,20000
-82.66253836,-0.01315595954656601,0.9994752739439718,0.04841656982898712,103099,-0.00033812751644290984,600,0.0007,10,2286,18.96,24000
-82.64810535999999,-0.06589539349079132,0.9987802846590057,0.07080724090337753,103199,0.008964402601122856,700,0.0007,12,2226,18.88,28000
-82.79905405,-0.04698196426033974,0.9991787666804157,0.09806134551763535,103299,-0.0028431410901248455,800,0.0007,14,2232,19.06,32000
-82.53976786,-0.011966105550527573,0.9952002898789942,0.5578869581222534,103399,0.00037543848156929016,900,0.0007,16,2241,18.99,36000
-82.6144238,-0.03975752741098404,0.9993269420228899,0.03485506400465965,103499,-0.016955021768808365,1000,0.0007,17,2243,18.85,40000
-82.55961017,-0.022946741431951523,0.997905156807974,0.22000828385353088,103599,-0.005061283241957426,1100,0.0007,19,2250,18.9,44000
-82.87843245,-0.0486542209982872,0.9992638004478067,0.08747255057096481,103699,0.021597303450107574,1200,0.0007,21,2221,18.78,48000
-82.81245695,-0.038654547184705734,0.9979967921972275,0.18309853971004486,103799,-0.010617922991514206,1300,0.0007,23,2225,18.82,52000
-82.92029444999999,-0.01512095332145691,0.995781512465328,0.33564552664756775,103899,-0.00043405257747508585,1400,0.0007,25,2230,18.54,56000
-82.74631488000001,-0.03923932462930679,0.9981327909044921,0.1855253279209137,103999,-0.004239984788000584,1500,0.0007,26,2236,18.82,60000
-82.59610621,-0.012521673925220966,0.9987665942171589,0.14666587114334106,104099,0.0008823294192552567,1600,0.0007,28,2241,19.02,64000
-82.72905983000001,-0.06203874945640564,0.9985156703041866,0.15172524750232697,104199,-0.00582673167809844,1700,0.0007,30,2244,18.68,68000
-82.52064288,-0.07135757803916931,0.9985397206619382,0.15204699337482452,104299,-0.01439191959798336,1800,0.0007,32,2247,18.99,72000
-82.7151479,-0.018753018230199814,0.9982434179401025,0.1769649088382721,104399,-0.05551779270172119,1900,0.0007,33,2249,18.61,76000
-82.91092247,-0.01818072609603405,0.9979246284347028,0.27165287733078003,104499,-0.005101433955132961,2000,0.0007,35,2248,18.66,80000
-82.62900604000001,-0.012958859093487263,0.9987880806438625,0.07221350818872452,104599,0.000231422673095949,2100,0.0007,37,2252,18.84,84000
-82.89675083000002,-0.00898822583258152,0.9982941028429195,0.14008429646492004,104699,0.0004212409839965403,2200,0.0007,39,2255,18.78,88000
-82.85154020999998,-0.017237018793821335,0.9974933436606079,0.1948121041059494,104799,-0.001816723495721817,2300,0.0007,40,2257,18.74,92000
-82.62471230999999,-0.028260093182325363,0.998911778558977,0.1477770060300827,104899,-0.015393826179206371,2400,0.0007,42,2257,18.89,96000
-83.04600749999997,-0.024012243375182152,0.997587101534009,0.2292359173297882,104999,-0.0034669414162635803,2500,0.0007,44,2258,18.64,100000
-82.91457770000001,-0.02806050516664982,0.998758620582521,0.08878038823604584,105099,-0.0005054202629253268,100,0.0007,1,2354,18.72,4000
-83.06200299,-0.004859807901084423,0.9992848791298456,0.07535744458436966,105199,0.000354731862898916,200,0.0007,3,2321,18.67,8000
-82.84857645999999,-0.007422063499689102,0.9968147680629045,0.5092886686325073,105299,0.00013294597738422453,300,0.0007,5,2317,18.67,12000
-82.95657604,-0.010348175652325153,0.9983720071613789,0.1677691489458084,105399,0.00013163666881155223,400,0.0007,6,2306,18.35,16000
-82.9726784,-0.0354459173977375,0.9977889913134277,0.1964576244354248,105499,0.0040352074429392815,500,0.0007,8,2287,18.41,20000
-82.5666214,-0.02944004535675049,0.9989513088949025,0.09590519964694977,105599,-0.00024309611762873828,600,0.0007,10,2290,18.87,24000
-82.89590931,-0.02202458679676056,0.9994700296665542,0.06316621601581573,105699,0.0004322906897868961,700,0.0007,12,2292,18.82,28000
-82.46029947,-0.01801026239991188,0.9992242903681472,0.10154720395803452,105799,-0.005515552591532469,800,0.0007,13,2293,19.08,32000
-82.52638999999999,-0.027392417192459106,0.9981911084614694,0.054325930774211884,105899,-0.000453536951681599,900,0.0007,15,2298,19.0,36000
-82.67557019,-0.023130012676119804,0.9934187564067543,0.7349590063095093,105999,0.0011750394478440285,1000,0.0007,17,2296,18.91,40000
-82.68738099000001,-0.007404243107885122,0.9949451889842749,0.29163113236427307,106099,0.0010465417290106416,1100,0.0007,19,2298,18.9,44000
-82.70748976,-0.004697729833424091,0.9970145039260387,0.30045539140701294,106199,-0.00018022919539362192,1200,0.0007,20,2301,18.78,48000
-82.81992489,-0.009097449481487274,0.9977449704892933,0.326773464679718,106299,0.00011412405729060993,1300,0.0007,22,2302,18.68,52000
-82.68810517,-0.015019332058727741,0.998003356391564,0.186297208070755,106399,0.00019830996461678296,1400,0.0007,24,2303,18.96,56000
-82.60687253,-0.02533392235636711,0.9979498931206763,0.08947522938251495,106499,-0.0010871210834011436,1500,0.0007,26,2303,18.99,60000
-82.76271775000001,-0.029049009084701538,0.9991837023990229,0.06895275413990021,106599,0.00014219213335309178,1600,0.0007,27,2304,18.79,64000
-83.05858020999999,-0.0058885603211820126,0.9975470702629536,0.2327035665512085,106699,0.0002363721141591668,1700,0.0007,29,2303,18.63,68000
-82.7560178,-0.015655800700187683,0.9985049262177199,0.1374066323041916,106799,0.0002918857499025762,1800,0.0007,31,2302,18.64,72000
-82.77808856,-0.04269634187221527,0.9984693141886964,0.164881631731987,106899,0.009244004264473915,1900,0.0007,32,2303,18.95,76000
-82.88950169,-0.04270093888044357,0.9979104369413108,0.10198323428630829,106999,0.0025097262114286423,2000,0.0007,34,2304,18.6,80000
-83.15671837,-0.11643286794424057,0.9950382481329143,0.3515397906303406,107099,-0.00975792109966278,2100,0.0007,36,2300,18.43,84000
-82.91977873000002,-0.04864504188299179,0.9961262980941683,0.36893051862716675,107199,-0.02860056795179844,2200,0.0007,38,2300,18.7,88000
-82.5117094,-0.1054033637046814,0.9986658029956743,0.16647332906723022,107299,-0.0016685936134308577,2300,0.0007,39,2300,18.87,92000
-82.47942207,-0.05328850820660591,0.9983450705185533,0.11694018542766571,107399,-0.02420082315802574,2400,0.0007,41,2300,18.88,96000
-83.00715896000001,-0.029345780611038208,0.9954073964618146,0.6417876482009888,107499,0.025663087144494057,2500,0.0007,43,2301,18.47,100000
-82.52232485,-0.057968221604824066,0.9986629455816001,0.21915698051452637,107599,0.004174196161329746,100,0.0007,1,2314,19.04,4000
-83.30965305,-0.7193251848220825,0.950717244297266,5.745153427124023,107699,-0.9780705571174622,200,0.0007,3,2291,18.92,8000
-84.72432212,-1.7981317043304443,0.06512439250946045,53.48970413208008,107799,0.5204033851623535,300,0.0007,5,2304,20.23,12000
-82.50635682000001,-1.0636627674102783,0.9738496877253056,3.48443341255188,107899,-1.0146232843399048,400,0.0007,6,2301,20.03,16000
-82.02549633000001,-1.4109289646148682,0.9792045280337334,1.503509283065796,107999,-0.36222225427627563,500,0.0007,8,2302,19.53,20000
-81.6805457,-0.9609423875808716,0.8594707995653152,15.30876636505127,108099,0.18023543059825897,600,0.0007,10,2310,19.47,24000
-81.83444532,-1.2652944326400757,0.750363752245903,31.024169921875,108199,-0.3686080873012543,700,0.0007,12,2313,19.4,28000
-81.8156764,-1.4420020580291748,0.9449633099138737,4.408443927764893,108299,-1.0036847591400146,800,0.0007,13,2310,19.7,32000
-82.41614404,-1.0806704759597778,0.9086566269397736,11.910133361816406,108399,0.14814120531082153,900,0.0007,15,2305,19.17,36000
-82.06702247000001,-1.1782386302947998,0.9480278342962265,3.8439083099365234,108499,0.15738943219184875,1000,0.0007,17,2303,19.47,40000
-81.97814088,-1.23167884349823,0.9176367819309235,5.064002990722656,108599,-0.4659232199192047,1100,0.0007,19,2305,19.26,44000
-82.79129109000002,-1.2701003551483154,0.9401833340525627,6.113570213317871,108699,-1.1128560304641724,1200,0.0007,20,2310,18.35,48000
-82.36608738,-0.9895117878913879,0.9627999179065228,2.5495445728302,108799,0.5615221261978149,1300,0.0007,22,2307,18.51,52000
-82.93830481,-1.2460740804672241,0.696441650390625,20.954792022705078,108899,-0.39976462721824646,1400,0.0007,24,2306,17.98,56000
-83.66704285999998,-1.3519941568374634,0.9365725591778755,4.28020715713501,108999,-2.5762240886688232,1500,0.0007,26,2306,17.59,60000
-83.59444472999999,-1.01212739944458,0.9424983933568001,7.0470991134643555,109099,0.9497135281562805,1600,0.0007,27,2300,18.04,64000
-83.13405404999999,-1.2170180082321167,0.9913786053657532,0.6300340890884399,109199,0.049456752836704254,1700,0.0007,29,2296,18.03,68000
-83.08336975,-1.0959885120391846,0.9910529404878616,0.9435045123100281,109299,-0.4166354238986969,1800,0.0007,31,2296,18.01,72000
-82.80139850000002,-1.0566037893295288,0.9148646742105484,5.472163677215576,109399,-0.2268414944410324,1900,0.0007,33,2293,17.75,76000
-82.12205975,-1.3816276788711548,0.9958458403125405,0.3013365864753723,109499,-0.2921673655509949,2000,0.0007,34,2293,17.98,80000
-82.41279544,-1.10724937915802,0.9865752467885613,1.7134227752685547,109599,-1.336296796798706,2100,0.0007,36,2293,17.39,84000
-81.86659002,-1.082094430923462,0.9700970239937305,2.543574333190918,109699,0.8976778984069824,2200,0.0007,38,2294,17.35,88000
-80.88639045,-0.8798211216926575,0.9740147292613983,3.5012824535369873,109799,0.18570026755332947,2300,0.0007,40,2294,19.12,92000
-82.31433707000001,-0.8455373644828796,0.9944378025829792,0.5618656873703003,109899,0.0727900043129921,2400,0.0007,41,2285,16.8,96000
-81.63351667,-1.2290648221969604,0.9633057303726673,3.7194201946258545,109999,0.09418435394763947,2500,0.0007,43,2279,18.52,100000
-81.460516,-0.8305139541625977,0.9553821831941605,4.699433326721191,110099,0.3041183352470398,100,0.0007,1,2301,18.41,4000
-80.60546838,-1.4866520166397095,0.9807076398283243,1.6412267684936523,110199,0.5533651113510132,200,0.0007,3,2278,19.7,8000
-81.60521071,-0.6824148893356323,0.9872400555759668,1.6389881372451782,110299,-0.3079991638660431,300,0.0007,5,2291,19.01,12000
-82.80240897000002,-0.906282901763916,0.9855786450207233,2.3995108604431152,110399,0.3845566213130951,400,0.0007,6,2296,18.48,16000
-81.75349892,-0.9523674249649048,0.9893976077437401,1.4893381595611572,110499,0.5681816935539246,500,0.0007,8,2257,19.5,20000
-82.13353373999999,-1.2358070611953735,0.9936887440271676,0.6056366562843323,110599,0.02815963700413704,600,0.0007,10,2265,18.93,24000
-81.83137466,-1.2292604446411133,0.9898801716044545,0.6545473337173462,110699,0.09286566823720932,700,0.0007,12,2266,18.74,28000
-81.714174,-1.161445140838623,0.9972010955680162,0.34389927983283997,110799,0.41619640588760376,800,0.0007,14,2267,18.73,32000
-80.53925197,-0.6903537511825562,0.9574655070900917,5.471213340759277,110899,-0.48543962836265564,900,0.0007,15,2275,19.54,36000
-81.42737596,-0.6015381217002869,0.9817703161388636,1.146437644958496,110999,-0.144261434674263,1000,0.0007,17,2278,18.55,40000
-80.53807021,-0.6326004266738892,0.9886388536542654,1.693712830543518,111099,0.15403588116168976,1100,0.0007,19,2280,19.36,44000
-80.89943194,-0.855185329914093,0.9738962147384882,2.408024311065674,111199,-0.01924186386168003,1200,0.0007,21,2281,18.9,48000
-80.37297521,-1.0071879625320435,0.9891271237283945,1.9247264862060547,111299,-0.49376240372657776,1300,0.0007,22,2282,19.59,52000
-81.04535055000001,-0.6649844646453857,0.9766364451497793,2.3264384269714355,111399,0.12609981000423431,1400,0.0007,24,2285,19.24,56000
-81.44716792,-0.9435229301452637,0.995402242988348,0.6842257380485535,111499,0.1931096911430359,1500,0.0007,26,2289,18.74,60000
-80.23108701999999,-1.0434397459030151,0.9783666413277388,2.6060543060302734,111599,0.8959755897521973,1600,0.0007,27,2289,20.05,64000
-80.44307579000001,-0.7005325555801392,0.9732190258800983,2.7324461936950684,111699,-0.2703186869621277,1700,0.0007,29,2290,19.09,68000
-81.69031916,-0.8227152824401855,0.9934851648285985,1.0830553770065308,111799,0.010046547278761864,1800,0.0007,31,2289,19.53,72000
-80.70693134,-0.6339864730834961,0.985342719592154,1.1027787923812866,111899,0.24557924270629883,1900,0.0007,33,2286,19.46,76000
-81.57442118,-1.5562270879745483,0.9895292585715652,0.5745469331741333,111999,-0.22943131625652313,2000,0.0007,34,2287,17.83,80000
-81.00249502,-0.39100244641304016,0.9110015034675598,8.961286544799805,112099,0.2904459834098816,2100,0.0007,36,2288,18.8,84000
-80.87747214,-1.1763241291046143,0.9893164783716202,1.5076658725738525,112199,0.546940803527832,2200,0.0007,38,2289,19.3,88000
-82.70875407999998,-0.7543472051620483,0.9906099550426006,0.8120406866073608,112299,0.718941867351532,2300,0.0007,40,2288,18.54,92000
-82.17905925999999,-0.41142216324806213,0.9876094991341233,2.414337158203125,112399,0.08247534930706024,2400,0.0007,41,2288,18.79,96000
-81.37746122000001,-0.781460165977478,0.9898519404232502,0.5896986722946167,112499,-0.1500677913427353,2500,0.0007,43,2289,19.55,100000
-80.71807435,-0.4447019696235657,0.9720491338521242,2.775087833404541,112599,-0.024363774806261063,100,0.0007,1,2317,19.66,4000
-81.17684489,-0.6183792352676392,0.9880497492849827,1.2131738662719727,112699,-0.2658279538154602,200,0.0007,3,2280,19.22,8000
-80.30639507000001,-0.5448148250579834,0.9919779039919376,2.0543649196624756,112799,0.005772549193352461,300,0.0007,5,2287,20.28,12000
